purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
C_P00511,C_U0344,2025-11-17 03:40:00,P0014,cameras_and_accessories,unknown,unknown,105.05,C_C01225
C_P00512,C_U0376,2025-11-18 01:15:00,P0013,cameras_and_accessories,unknown,unknown,61.18,C_C01226
C_P00513,C_U0722,2025-11-08 14:36:00,P0047,other_accessories,phone_cases,personalized_cases,19.06,C_C01228
C_P00514,C_U0399,2025-04-21 13:05:00,P0003,retro_consoles,caseover_console,unknown,162.3,C_C01229
C_P00515,C_U0489,2025-02-15 21:51:00,unknown,unknown,unknown,unknown,60.29,C_C01233
C_P00516,C_U0769,2025-03-27 07:17:00,P0013,cameras_and_accessories,unknown,unknown,74.07,C_C01234
C_P00517,C_U1360,2025-09-11 20:26:00,unknown,unknown,unknown,unknown,27.11,C_C01240
C_P00518,C_U1369,2025-11-05 16:51:00,P0052,other_accessories,phone_cases,cars,20.95,C_C01242
C_P00519,C_U2602,2025-11-23 06:19:00,unknown,unknown,unknown,unknown,52.25,C_C01245
C_P00520,C_U2631,2025-09-17 18:39:00,P0014,cameras_and_accessories,unknown,unknown,95.69,C_C01246
C_P00521,C_U2402,2025-02-13 16:16:00,P0013,cameras_and_accessories,unknown,unknown,108.29,C_C01247
C_P00522,C_U0497,2025-12-17 18:09:00,P0046,other_accessories,phone_cases,personalized_cases,24.66,C_C01248
C_P00523,C_U1774,2025-11-30 00:39:00,P0005,retro_consoles,caseover_projector,unknown,139.61,C_C01250
C_P00524,C_U0251,2025-11-01 20:38:00,unknown,unknown,unknown,unknown,69.9,C_C01252
C_P00525,C_U1102,2025-09-25 17:12:00,P0026,other_accessories,airpods_cases,unknown,13.87,C_C01253
C_P00526,C_U2270,2025-10-12 12:00:00,P0059,other_accessories,phone_cases,women,9.05,C_C01257
C_P00527,C_U1164,2025-04-03 06:20:00,P0021,earphones,unknown,unknown,51.72,C_C01259
C_P00528,C_U1812,2025-06-16 14:02:00,P0022,earphones,unknown,unknown,55.58,C_C01260
C_P00529,C_U2677,2025-02-06 07:23:00,P0055,other_accessories,phone_cases,men,31.15,C_C01261
C_P00530,C_U0917,2025-09-23 11:32:00,P0009,car_accessories,unknown,unknown,27.62,C_C01262
C_P00531,C_U0612,2025-09-15 14:50:00,P0050,other_accessories,phone_cases,cars,15.3,C_C01263
C_P00532,C_U1428,2025-11-11 13:09:00,P0012,car_accessories,unknown,unknown,49.94,C_C01264
C_P00533,C_U1977,2025-01-30 10:02:00,P0013,cameras_and_accessories,unknown,unknown,50.34,C_C01265
C_P00534,C_U1861,2025-02-14 07:38:00,P0003,retro_consoles,caseover_console,unknown,160.62,C_C01266
C_P00535,C_U0863,2025-12-30 10:15:00,P0038,other_accessories,phone_cases,all_phone_cases,28.5,C_C01267
C_P00536,C_U2040,2025-01-13 13:59:00,P0020,kits_and_bundles,unknown,unknown,81.32,C_C01269
C_P00537,C_U0777,2025-04-06 14:48:00,P0016,cameras_and_accessories,unknown,unknown,94.62,C_C01270
C_P00538,C_U2023,2025-12-02 07:20:00,P0014,cameras_and_accessories,unknown,unknown,81.61,C_C01272
C_P00539,C_U0021,2025-02-07 04:36:00,P0045,other_accessories,phone_cases,personalized_cases,34.67,C_C01274
C_P00540,C_U1715,2025-12-23 11:08:00,unknown,unknown,unknown,unknown,58.76,C_C01278
C_P00541,C_U0385,2025-09-05 23:55:00,unknown,unknown,unknown,unknown,89.66,C_C01279
C_P00542,C_U0083,2025-08-13 20:01:00,P0056,other_accessories,phone_cases,men,18.78,C_C01281
C_P00543,C_U1102,2025-05-27 00:54:00,P0043,other_accessories,phone_cases,football,10.73,C_C01284
C_P00544,C_U0162,2025-12-28 10:03:00,P0023,earphones,unknown,unknown,40.06,C_C01287
C_P00545,C_U1212,2025-11-29 19:00:00,P0059,other_accessories,phone_cases,women,24.7,C_C01293
C_P00546,C_U1453,2025-10-02 03:30:00,P0013,cameras_and_accessories,unknown,unknown,105.04,C_C01294
C_P00547,C_U0225,2025-11-30 16:27:00,P0053,other_accessories,phone_cases,men,33.81,C_C01295
C_P00548,C_U1788,2025-09-07 22:15:00,P0002,retro_consoles,caseover_console,unknown,160.38,C_C01297
C_P00549,C_U2474,2025-11-10 16:47:00,unknown,unknown,unknown,unknown,74.59,C_C01298
C_P00550,C_U2134,2025-09-28 01:16:00,P0001,retro_consoles,caseover_console,unknown,132.97,C_C01299
C_P00551,C_U2264,2025-12-11 06:38:00,P0020,kits_and_bundles,unknown,unknown,142.06,C_C01302
C_P00552,C_U1131,2025-03-22 19:35:00,unknown,unknown,unknown,unknown,39.15,C_C01305
C_P00553,C_U1530,2025-09-20 17:49:00,P0025,other_accessories,airpods_cases,unknown,12.59,C_C01306
C_P00554,C_U0554,2025-12-19 16:14:00,P0023,earphones,unknown,unknown,58.92,C_C01307
C_P00555,C_U2413,2025-11-26 03:21:00,unknown,unknown,unknown,unknown,76.27,C_C01308
C_P00556,C_U1313,2025-03-19 02:36:00,P0013,cameras_and_accessories,unknown,unknown,95.95,C_C01310
C_P00557,C_U0145,2025-06-28 13:32:00,P0038,other_accessories,phone_cases,all_phone_cases,9.43,C_C01312
C_P00558,C_U2678,2025-11-30 23:28:00,P0018,kits_and_bundles,unknown,unknown,150.81,C_C01313
C_P00559,C_U0205,2025-02-08 05:16:00,P0020,kits_and_bundles,unknown,unknown,77.23,C_C01315
C_P00560,C_U1969,2025-02-24 18:05:00,P0015,cameras_and_accessories,unknown,unknown,73.54,C_C01316
C_P00561,C_U0473,2025-01-17 04:31:00,P0041,other_accessories,phone_cases,football,16.79,C_C01317
C_P00562,C_U2663,2025-09-27 21:18:00,P0002,retro_consoles,caseover_console,unknown,130.74,C_C01320
C_P00563,C_U2358,2025-11-30 00:32:00,P0007,retro_consoles,caseover_projector,unknown,159.71,C_C01321
C_P00564,C_U1319,2025-09-19 09:37:00,P0024,earphones,unknown,unknown,18.14,C_C01322
C_P00565,C_U0424,2025-05-30 06:07:00,P0010,car_accessories,unknown,unknown,22.08,C_C01327
C_P00566,C_U2612,2025-01-14 11:31:00,P0022,earphones,unknown,unknown,45.38,C_C01331
C_P00567,C_U2592,2025-03-25 18:12:00,P0013,cameras_and_accessories,unknown,unknown,81.11,C_C01337
C_P00568,C_U0296,2025-12-21 12:15:00,unknown,unknown,unknown,unknown,47.81,C_C01338
C_P00569,C_U0735,2025-09-22 04:18:00,P0019,kits_and_bundles,unknown,unknown,79.06,C_C01341
C_P00570,C_U1787,2025-04-08 22:42:00,P0035,other_accessories,chargers_and_others,unknown,32.91,C_C01347
C_P00571,C_U1674,2025-06-21 16:49:00,P0023,earphones,unknown,unknown,28.26,C_C01349
C_P00572,C_U1379,2025-06-02 02:55:00,P0011,car_accessories,unknown,unknown,50.1,C_C01350
C_P00573,C_U1475,2025-12-16 19:20:00,P0027,other_accessories,airpods_cases,unknown,15.65,C_C01352
C_P00574,C_U0468,2025-04-20 09:43:00,P0018,kits_and_bundles,unknown,unknown,71.43,C_C01354
C_P00575,C_U1648,2025-07-07 00:33:00,P0024,earphones,unknown,unknown,32.2,C_C01355
C_P00576,C_U1928,2025-01-24 03:36:00,P0020,kits_and_bundles,unknown,unknown,75.87,C_C01356
C_P00577,C_U1428,2025-09-16 01:25:00,unknown,unknown,unknown,unknown,72.05,C_C01358
C_P00578,C_U1194,2025-12-08 10:58:00,P0045,other_accessories,phone_cases,personalized_cases,22.71,C_C01365
C_P00579,C_U0609,2025-08-19 04:02:00,P0016,cameras_and_accessories,unknown,unknown,86.3,C_C01370
C_P00580,C_U1828,2025-10-29 16:06:00,P0045,other_accessories,phone_cases,personalized_cases,8.83,C_C01371
C_P00581,C_U1020,2025-09-18 16:13:00,P0010,car_accessories,unknown,unknown,46.77,C_C01373
C_P00582,C_U0011,2025-07-03 05:48:00,P0018,kits_and_bundles,unknown,unknown,129.1,C_C01374
C_P00583,C_U0045,2025-03-19 01:48:00,P0012,car_accessories,unknown,unknown,53.1,C_C01375
C_P00584,C_U1486,2025-12-16 19:02:00,P0021,earphones,unknown,unknown,61.49,C_C01378
C_P00585,C_U2571,2025-11-17 01:20:00,P0023,earphones,unknown,unknown,29.05,C_C01380
C_P00586,C_U2718,2025-11-04 01:34:00,P0020,kits_and_bundles,unknown,unknown,133.92,C_C01381
C_P00587,C_U0166,2025-09-10 11:59:00,unknown,unknown,unknown,unknown,42.59,C_C01386
C_P00588,C_U1395,2025-09-11 07:58:00,P0006,retro_consoles,caseover_projector,unknown,136.29,C_C01388
C_P00589,C_U1422,2025-09-15 18:57:00,unknown,unknown,unknown,unknown,58.47,C_C01389
C_P00590,C_U0036,2025-11-19 06:42:00,P0024,earphones,unknown,unknown,33.67,C_C01391
C_P00591,C_U0016,2025-12-29 04:12:00,P0011,car_accessories,unknown,unknown,43.03,C_C01394
C_P00592,C_U1188,2025-12-26 18:45:00,P0019,kits_and_bundles,unknown,unknown,88.72,C_C01395
C_P00593,C_U0529,2025-09-09 05:03:00,P0006,retro_consoles,caseover_projector,unknown,130.71,C_C01397
C_P00594,C_U0935,2025-05-01 13:07:00,unknown,unknown,unknown,unknown,35.9,C_C01401
C_P00595,C_U1478,2025-12-20 13:59:00,P0008,retro_consoles,caseover_projector,unknown,126.78,C_C01402
C_P00596,C_U1398,2025-02-13 20:42:00,P0023,earphones,unknown,unknown,41.6,C_C01403
C_P00597,C_U2435,2025-12-12 23:19:00,unknown,unknown,unknown,unknown,37.14,C_C01407
C_P00598,C_U0134,2025-11-27 17:18:00,P0024,earphones,unknown,unknown,27.63,C_C01410
C_P00599,C_U1278,2025-11-23 09:38:00,unknown,unknown,unknown,unknown,79.72,C_C01412
C_P00600,C_U1110,2025-08-28 18:16:00,P0060,other_accessories,phone_cases,women,11.07,C_C01413
C_P00601,C_U0595,2025-10-28 11:20:00,P0020,kits_and_bundles,unknown,unknown,89.57,C_C01414
C_P00602,C_U0783,2025-11-13 08:40:00,P0018,kits_and_bundles,unknown,unknown,143.55,C_C01415
C_P00603,C_U2023,2025-06-29 23:41:00,P0024,earphones,unknown,unknown,41.49,C_C01425
C_P00604,C_U2184,2025-09-17 18:24:00,P0011,car_accessories,unknown,unknown,46.49,C_C01428
C_P00605,C_U1535,2025-09-12 17:57:00,P0043,other_accessories,phone_cases,football,28.1,C_C01431
C_P00606,C_U2098,2025-12-23 00:51:00,P0001,retro_consoles,caseover_console,unknown,175.53,C_C01432
C_P00607,C_U1961,2025-12-01 10:05:00,P0019,kits_and_bundles,unknown,unknown,135.78,C_C01434
C_P00608,C_U1048,2025-09-29 12:26:00,P0043,other_accessories,phone_cases,football,21.06,C_C01435
C_P00609,C_U1520,2025-12-27 07:19:00,P0007,retro_consoles,caseover_projector,unknown,149.39,C_C01437
C_P00610,C_U2311,2025-12-27 19:45:00,P0019,kits_and_bundles,unknown,unknown,118.38,C_C01440
C_P00611,C_U0976,2025-05-09 01:48:00,P0019,kits_and_bundles,unknown,unknown,116.97,C_C01441
C_P00612,C_U1820,2025-11-12 11:25:00,P0015,cameras_and_accessories,unknown,unknown,79.77,C_C01445
C_P00613,C_U1938,2025-09-04 04:13:00,P0047,other_accessories,phone_cases,personalized_cases,17.62,C_C01448
C_P00614,C_U1733,2025-07-08 19:30:00,P0016,cameras_and_accessories,unknown,unknown,57.78,C_C01449
C_P00615,C_U0583,2025-04-29 20:35:00,P0009,car_accessories,unknown,unknown,45.99,C_C01451
C_P00616,C_U1552,2025-11-04 23:18:00,P0054,other_accessories,phone_cases,men,9.39,C_C01453
C_P00617,C_U1242,2025-06-19 06:59:00,P0020,kits_and_bundles,unknown,unknown,74.64,C_C01454
C_P00618,C_U0083,2025-11-30 23:21:00,P0052,other_accessories,phone_cases,cars,31.4,C_C01455
C_P00619,C_U2421,2025-12-18 15:14:00,P0013,cameras_and_accessories,unknown,unknown,92.61,C_C01458
C_P00620,C_U1898,2025-11-13 20:36:00,P0014,cameras_and_accessories,unknown,unknown,70.02,C_C01459
C_P00621,C_U2558,2025-01-04 19:54:00,unknown,unknown,unknown,unknown,87.84,C_C01460
C_P00622,C_U1771,2025-06-03 16:15:00,P0001,retro_consoles,caseover_console,unknown,172.53,C_C01462
C_P00623,C_U2445,2025-04-02 06:16:00,unknown,unknown,unknown,unknown,74.56,C_C01464
C_P00624,C_U1091,2025-12-09 01:51:00,P0003,retro_consoles,caseover_console,unknown,135.16,C_C01469
C_P00625,C_U0904,2025-11-16 04:24:00,P0014,cameras_and_accessories,unknown,unknown,101.2,C_C01473
C_P00626,C_U1403,2025-12-14 20:48:00,P0043,other_accessories,phone_cases,football,24.58,C_C01474
C_P00627,C_U0605,2025-05-02 20:08:00,unknown,unknown,unknown,unknown,73.05,C_C01476
C_P00628,C_U2686,2025-09-29 04:43:00,P0007,retro_consoles,caseover_projector,unknown,126.78,C_C01477
C_P00629,C_U1000,2025-02-09 21:41:00,P0009,car_accessories,unknown,unknown,53.45,C_C01494
C_P00630,C_U2252,2025-01-26 04:22:00,P0047,other_accessories,phone_cases,personalized_cases,14.29,C_C01497
C_P00631,C_U1813,2025-12-23 12:31:00,P0047,other_accessories,phone_cases,personalized_cases,21.31,C_C01500
C_P00632,C_U2599,2025-12-28 13:39:00,P0052,other_accessories,phone_cases,cars,23.67,C_C01501
C_P00633,C_U2040,2025-12-29 21:58:00,P0042,other_accessories,phone_cases,football,27.29,C_C01502
C_P00634,C_U1047,2025-12-18 02:02:00,P0013,cameras_and_accessories,unknown,unknown,97.75,C_C01504
C_P00635,C_U2553,2025-07-29 06:58:00,unknown,unknown,unknown,unknown,64.87,C_C01505
C_P00636,C_U0020,2025-09-28 19:00:00,unknown,unknown,unknown,unknown,93.56,C_C01507
C_P00637,C_U2039,2025-02-01 02:52:00,P0010,car_accessories,unknown,unknown,36.17,C_C01510
C_P00638,C_U1528,2025-04-08 17:21:00,P0041,other_accessories,phone_cases,football,12.34,C_C01515
C_P00639,C_U2117,2025-09-18 00:51:00,P0009,car_accessories,unknown,unknown,36.39,C_C01521
C_P00640,C_U1153,2025-09-22 12:34:00,P0038,other_accessories,phone_cases,all_phone_cases,24.52,C_C01522
C_P00641,C_U1969,2025-06-25 04:39:00,P0018,kits_and_bundles,unknown,unknown,71.63,C_C01525
C_P00642,C_U0157,2025-12-07 09:07:00,P0049,other_accessories,phone_cases,cars,26.67,C_C01528
C_P00643,C_U0864,2025-04-15 12:05:00,unknown,unknown,unknown,unknown,18.94,C_C01530
C_P00644,C_U0809,2025-11-07 18:33:00,unknown,unknown,unknown,unknown,22.27,C_C01531
C_P00645,C_U2615,2025-09-25 04:50:00,P0022,earphones,unknown,unknown,55.62,C_C01539
C_P00646,C_U1560,2025-12-26 23:47:00,P0013,cameras_and_accessories,unknown,unknown,49.18,C_C01540
C_P00647,C_U0735,2025-11-18 15:48:00,P0055,other_accessories,phone_cases,men,12.31,C_C01541
C_P00648,C_U1134,2025-11-19 12:46:00,P0024,earphones,unknown,unknown,55.79,C_C01542
C_P00649,C_U0275,2025-09-11 22:17:00,P0033,other_accessories,chargers_and_others,unknown,27.79,C_C01544
C_P00650,C_U1713,2025-03-24 07:01:00,P0020,kits_and_bundles,unknown,unknown,133.74,C_C01546
C_P00651,C_U1189,2025-03-30 08:11:00,P0058,other_accessories,phone_cases,women,24.62,C_C01549
C_P00652,C_U1684,2025-06-06 14:18:00,P0016,cameras_and_accessories,unknown,unknown,68.15,C_C01552
C_P00653,C_U2385,2025-09-27 18:26:00,P0013,cameras_and_accessories,unknown,unknown,100.39,C_C01554
C_P00654,C_U0402,2025-10-10 14:42:00,P0020,kits_and_bundles,unknown,unknown,72.94,C_C01557
C_P00655,C_U0994,2025-10-03 02:51:00,P0018,kits_and_bundles,unknown,unknown,100.82,C_C01559
C_P00656,C_U2038,2025-11-12 08:12:00,unknown,unknown,unknown,unknown,73.34,C_C01560
C_P00657,C_U1625,2025-11-24 17:50:00,P0016,cameras_and_accessories,unknown,unknown,109.33,C_C01561
C_P00658,C_U2410,2025-04-28 09:47:00,P0019,kits_and_bundles,unknown,unknown,137.96,C_C01567
C_P00659,C_U1415,2025-12-04 01:53:00,P0024,earphones,unknown,unknown,62.63,C_C01568
C_P00660,C_U0424,2025-01-25 21:08:00,P0022,earphones,unknown,unknown,33.78,C_C01572
C_P00661,C_U2142,2025-01-17 20:41:00,unknown,unknown,unknown,unknown,52.13,C_C01574
C_P00662,C_U1606,2025-12-14 20:28:00,P0008,retro_consoles,caseover_projector,unknown,95.66,C_C01575
C_P00663,C_U1980,2025-12-23 14:17:00,P0016,cameras_and_accessories,unknown,unknown,62.51,C_C01576
C_P00664,C_U0142,2025-07-21 10:19:00,P0022,earphones,unknown,unknown,62.85,C_C01579
C_P00665,C_U0165,2025-12-16 15:54:00,P0014,cameras_and_accessories,unknown,unknown,104.22,C_C01580
C_P00666,C_U0558,2025-05-07 05:53:00,P0024,earphones,unknown,unknown,62.04,C_C01581
C_P00667,C_U0935,2025-12-26 12:01:00,unknown,unknown,unknown,unknown,58.76,C_C01582
C_P00668,C_U1215,2025-04-01 14:33:00,P0059,other_accessories,phone_cases,women,33.47,C_C01583
C_P00669,C_U1747,2025-06-29 18:21:00,P0025,other_accessories,airpods_cases,unknown,29.18,C_C01585
C_P00670,C_U1402,2025-12-04 17:06:00,P0022,earphones,unknown,unknown,63.33,C_C01586
C_P00671,C_U1469,2025-09-28 10:46:00,unknown,unknown,unknown,unknown,29.0,C_C01589
C_P00672,C_U2588,2025-11-22 08:24:00,unknown,unknown,unknown,unknown,58.68,C_C01591
C_P00673,C_U0945,2025-12-21 15:27:00,P0002,retro_consoles,caseover_console,unknown,145.51,C_C01592
C_P00674,C_U2358,2025-11-26 06:20:00,P0023,earphones,unknown,unknown,36.84,C_C01593
C_P00675,C_U2533,2025-02-12 11:53:00,P0038,other_accessories,phone_cases,all_phone_cases,22.5,C_C01596
C_P00676,C_U1699,2025-12-08 05:17:00,P0032,other_accessories,protection_accessories,unknown,16.54,C_C01598
C_P00677,C_U0942,2025-09-10 09:10:00,P0013,cameras_and_accessories,unknown,unknown,114.39,C_C01599
C_P00678,C_U0194,2025-12-15 11:50:00,unknown,unknown,unknown,unknown,66.87,C_C01600
C_P00679,C_U0788,2025-11-16 13:20:00,P0023,earphones,unknown,unknown,36.87,C_C01601
C_P00680,C_U0051,2025-11-16 06:49:00,P0018,kits_and_bundles,unknown,unknown,128.05,C_C01602
C_P00681,C_U0748,2025-11-09 07:20:00,P0017,kits_and_bundles,unknown,unknown,116.72,C_C01608
C_P00682,C_U2343,2025-09-24 17:27:00,P0020,kits_and_bundles,unknown,unknown,76.95,C_C01610
C_P00683,C_U2494,2025-05-04 11:51:00,P0047,other_accessories,phone_cases,personalized_cases,8.69,C_C01612
C_P00684,C_U2475,2025-09-19 17:02:00,P0017,kits_and_bundles,unknown,unknown,148.54,C_C01613
C_P00685,C_U1642,2025-09-10 19:43:00,P0011,car_accessories,unknown,unknown,53.68,C_C01617
C_P00686,C_U2146,2025-09-20 02:17:00,P0022,earphones,unknown,unknown,53.49,C_C01618
C_P00687,C_U1184,2025-12-17 11:51:00,P0016,cameras_and_accessories,unknown,unknown,50.28,C_C01621
C_P00688,C_U0524,2025-09-22 16:29:00,P0012,car_accessories,unknown,unknown,31.85,C_C01623
C_P00689,C_U2702,2025-12-13 06:38:00,P0022,earphones,unknown,unknown,38.68,C_C01625
C_P00690,C_U0055,2025-12-20 17:24:00,P0029,other_accessories,protection_accessories,unknown,8.98,C_C01631
C_P00691,C_U2621,2025-07-23 13:03:00,P0005,retro_consoles,caseover_projector,unknown,175.32,C_C01632
C_P00692,C_U0410,2025-11-05 16:42:00,unknown,unknown,unknown,unknown,52.62,C_C01633
C_P00693,C_U2744,2025-12-08 18:03:00,unknown,unknown,unknown,unknown,28.37,C_C01634
C_P00694,C_U1373,2025-10-03 09:40:00,P0023,earphones,unknown,unknown,35.77,C_C01637
C_P00695,C_U1858,2025-11-12 14:28:00,unknown,unknown,unknown,unknown,86.06,C_C01640
C_P00696,C_U1079,2025-12-22 07:36:00,P0005,retro_consoles,caseover_projector,unknown,148.76,C_C01641
C_P00697,C_U0166,2025-09-24 13:43:00,P0019,kits_and_bundles,unknown,unknown,92.34,C_C01643
C_P00698,C_U0895,2025-01-07 10:21:00,P0016,cameras_and_accessories,unknown,unknown,54.66,C_C01646
C_P00699,C_U0573,2025-09-26 13:28:00,P0005,retro_consoles,caseover_projector,unknown,160.85,C_C01654
C_P00700,C_U2032,2025-01-24 06:07:00,P0021,earphones,unknown,unknown,29.91,C_C01658
C_P00701,C_U0520,2025-09-14 16:04:00,P0043,other_accessories,phone_cases,football,26.18,C_C01660
C_P00702,C_U2441,2025-11-15 00:07:00,P0011,car_accessories,unknown,unknown,24.71,C_C01661
C_P00703,C_U1612,2025-08-01 20:08:00,P0048,other_accessories,phone_cases,personalized_cases,11.38,C_C01662
C_P00704,C_U0901,2025-07-09 01:51:00,P0042,other_accessories,phone_cases,football,15.15,C_C01665
C_P00705,C_U1036,2025-09-12 12:56:00,unknown,unknown,unknown,unknown,20.32,C_C01669
C_P00706,C_U1325,2025-09-26 04:08:00,P0059,other_accessories,phone_cases,women,10.8,C_C01671
C_P00707,C_U0327,2025-12-09 04:41:00,P0015,cameras_and_accessories,unknown,unknown,59.77,C_C01672
C_P00708,C_U0864,2025-12-21 03:24:00,unknown,unknown,unknown,unknown,45.71,C_C01674
C_P00709,C_U2542,2025-09-23 11:25:00,P0047,other_accessories,phone_cases,personalized_cases,24.72,C_C01676
C_P00710,C_U1643,2025-06-17 02:04:00,P0011,car_accessories,unknown,unknown,21.31,C_C01678
C_P00711,C_U0297,2025-11-29 05:45:00,P0013,cameras_and_accessories,unknown,unknown,93.68,C_C01679
C_P00712,C_U1450,2025-10-02 16:15:00,P0010,car_accessories,unknown,unknown,45.89,C_C01680
C_P00713,C_U1523,2025-11-27 17:42:00,unknown,unknown,unknown,unknown,88.62,C_C01681
C_P00714,C_U0015,2025-10-06 20:23:00,P0018,kits_and_bundles,unknown,unknown,120.05,C_C01685
C_P00715,C_U2743,2025-02-26 19:58:00,P0018,kits_and_bundles,unknown,unknown,151.33,C_C01686
C_P00716,C_U1464,2025-12-24 23:45:00,P0012,car_accessories,unknown,unknown,21.79,C_C01687
C_P00717,C_U2526,2025-09-25 01:34:00,P0037,other_accessories,phone_cases,all_phone_cases,23.93,C_C01688
C_P00718,C_U0555,2025-08-05 17:08:00,P0009,car_accessories,unknown,unknown,41.47,C_C01696
C_P00719,C_U1681,2025-04-03 15:39:00,unknown,unknown,unknown,unknown,67.82,C_C01697
C_P00720,C_U0539,2025-05-03 10:50:00,P0030,other_accessories,protection_accessories,unknown,10.48,C_C01699
C_P00721,C_U2249,2025-09-29 18:10:00,P0036,other_accessories,chargers_and_others,unknown,29.73,C_C01700
C_P00722,C_U0127,2025-12-21 03:30:00,unknown,unknown,unknown,unknown,92.58,C_C01701
C_P00723,C_U2503,2025-03-29 22:02:00,P0016,cameras_and_accessories,unknown,unknown,104.27,C_C01705
C_P00724,C_U0742,2025-09-13 03:37:00,unknown,unknown,unknown,unknown,93.76,C_C01707
C_P00725,C_U1420,2025-10-17 13:45:00,P0008,retro_consoles,caseover_projector,unknown,120.07,C_C01711
C_P00726,C_U0345,2025-03-09 03:41:00,unknown,unknown,unknown,unknown,65.71,C_C01715
C_P00727,C_U1736,2025-11-30 05:29:00,P0049,other_accessories,phone_cases,cars,13.49,C_C01717
C_P00728,C_U1319,2025-05-13 09:53:00,P0017,kits_and_bundles,unknown,unknown,136.83,C_C01722
C_P00729,C_U2385,2025-10-26 12:46:00,P0024,earphones,unknown,unknown,28.56,C_C01728
C_P00730,C_U2557,2025-09-12 04:06:00,P0014,cameras_and_accessories,unknown,unknown,104.16,C_C01729
C_P00731,C_U1018,2025-07-14 22:11:00,P0015,cameras_and_accessories,unknown,unknown,97.71,C_C01731
C_P00732,C_U0818,2025-03-12 00:35:00,P0003,retro_consoles,caseover_console,unknown,127.98,C_C01735
C_P00733,C_U0233,2025-11-23 20:17:00,P0034,other_accessories,chargers_and_others,unknown,34.1,C_C01739
C_P00734,C_U0232,2025-09-04 14:54:00,P0049,other_accessories,phone_cases,cars,15.43,C_C01740
C_P00735,C_U2486,2025-07-14 02:27:00,P0019,kits_and_bundles,unknown,unknown,100.38,C_C01741
C_P00736,C_U2494,2025-03-27 14:18:00,P0009,car_accessories,unknown,unknown,32.04,C_C01743
C_P00737,C_U2342,2025-05-01 12:49:00,unknown,unknown,unknown,unknown,54.82,C_C01744
C_P00738,C_U0013,2025-09-22 12:30:00,P0045,other_accessories,phone_cases,personalized_cases,20.66,C_C01745
C_P00739,C_U1207,2025-02-21 01:00:00,P0014,cameras_and_accessories,unknown,unknown,112.04,C_C01746
C_P00740,C_U0714,2025-12-11 14:22:00,P0038,other_accessories,phone_cases,all_phone_cases,14.92,C_C01749
C_P00741,C_U0974,2025-12-01 01:29:00,P0037,other_accessories,phone_cases,all_phone_cases,19.08,C_C01751
C_P00742,C_U1407,2025-12-25 14:29:00,P0018,kits_and_bundles,unknown,unknown,143.69,C_C01755
C_P00743,C_U2006,2025-04-17 17:43:00,P0045,other_accessories,phone_cases,personalized_cases,24.29,C_C01757
C_P00744,C_U1617,2025-03-31 05:36:00,P0022,earphones,unknown,unknown,22.3,C_C01761
C_P00745,C_U2383,2025-02-11 16:09:00,P0001,retro_consoles,caseover_console,unknown,152.83,C_C01762
C_P00746,C_U0997,2025-12-23 13:55:00,P0043,other_accessories,phone_cases,football,32.46,C_C01767
C_P00747,C_U1989,2025-06-27 09:43:00,P0014,cameras_and_accessories,unknown,unknown,106.55,C_C01768
C_P00748,C_U1718,2025-05-17 13:07:00,P0017,kits_and_bundles,unknown,unknown,120.19,C_C01770
C_P00749,C_U1840,2025-07-26 23:43:00,P0005,retro_consoles,caseover_projector,unknown,101.2,C_C01774
C_P00750,C_U1027,2025-12-24 08:11:00,P0008,retro_consoles,caseover_projector,unknown,114.37,C_C01776
C_P00751,C_U1693,2025-12-26 19:13:00,unknown,unknown,unknown,unknown,65.72,C_C01777
C_P00752,C_U2586,2025-09-11 05:24:00,P0020,kits_and_bundles,unknown,unknown,106.91,C_C01778
C_P00753,C_U0959,2025-09-16 17:37:00,P0016,cameras_and_accessories,unknown,unknown,76.71,C_C01781
C_P00754,C_U2719,2025-12-13 13:23:00,P0016,cameras_and_accessories,unknown,unknown,46.82,C_C01782
C_P00755,C_U2054,2025-12-09 04:11:00,unknown,unknown,unknown,unknown,77.54,C_C01783
C_P00756,C_U2523,2025-10-14 01:13:00,P0024,earphones,unknown,unknown,57.42,C_C01789
C_P00757,C_U1592,2025-01-12 19:32:00,P0037,other_accessories,phone_cases,all_phone_cases,19.43,C_C01796
C_P00758,C_U0628,2025-11-09 04:04:00,P0023,earphones,unknown,unknown,50.32,C_C01799
C_P00759,C_U2244,2025-11-15 13:01:00,P0003,retro_consoles,caseover_console,unknown,99.87,C_C01802
C_P00760,C_U0703,2025-08-13 15:44:00,P0003,retro_consoles,caseover_console,unknown,160.15,C_C01803
C_P00761,C_U0527,2025-07-08 06:07:00,P0009,car_accessories,unknown,unknown,31.74,C_C01804
C_P00762,C_U0042,2025-11-05 03:34:00,P0016,cameras_and_accessories,unknown,unknown,90.39,C_C01806
C_P00763,C_U1431,2025-04-07 09:33:00,P0020,kits_and_bundles,unknown,unknown,142.76,C_C01815
C_P00764,C_U1203,2025-12-22 00:50:00,P0019,kits_and_bundles,unknown,unknown,135.69,C_C01816
C_P00765,C_U2195,2025-06-15 11:34:00,P0030,other_accessories,protection_accessories,unknown,22.45,C_C01821
C_P00766,C_U2159,2025-02-26 07:29:00,P0009,car_accessories,unknown,unknown,30.0,C_C01822
