purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
A_P00630,A_U1838,2025-02-26 04:03:00,P0003,retro_consoles,caseover_console,unknown,98.58,A_C01192
A_P00631,A_U2086,2025-11-08 20:10:00,P0011,car_accessories,unknown,unknown,23.91,A_C01195
A_P00632,A_U2669,2025-09-27 07:57:00,unknown,unknown,unknown,unknown,81.63,A_C01197
A_P00633,A_U0878,2025-11-27 17:44:00,P0040,other_accessories,phone_cases,all_phone_cases,16.37,A_C01198
A_P00634,A_U1967,2025-07-11 03:31:00,P0001,retro_consoles,caseover_console,unknown,167.86,A_C01200
A_P00635,A_U2375,2025-09-12 09:38:00,P0004,retro_consoles,caseover_console,unknown,131.76,A_C01204
A_P00636,A_U1908,2025-05-03 06:09:00,unknown,unknown,unknown,unknown,92.06,A_C01205
A_P00637,A_U0771,2025-03-16 03:08:00,P0054,other_accessories,phone_cases,men,15.74,A_C01206
A_P00638,A_U0363,2025-08-18 04:08:00,unknown,unknown,unknown,unknown,28.92,A_C01207
A_P00639,A_U1646,2025-05-13 14:56:00,unknown,unknown,unknown,unknown,41.62,A_C01208
A_P00640,A_U1372,2025-06-14 03:33:00,P0010,car_accessories,unknown,unknown,43.45,A_C01212
A_P00641,A_U0296,2025-09-10 17:39:00,P0037,other_accessories,phone_cases,all_phone_cases,15.99,A_C01214
A_P00642,A_U1230,2025-05-12 16:45:00,P0003,retro_consoles,caseover_console,unknown,137.5,A_C01216
A_P00643,A_U0888,2025-08-06 14:07:00,P0017,kits_and_bundles,unknown,unknown,138.11,A_C01220
A_P00644,A_U2195,2025-08-04 10:21:00,P0041,other_accessories,phone_cases,football,19.52,A_C01221
A_P00645,A_U0635,2025-12-04 13:27:00,P0048,other_accessories,phone_cases,personalized_cases,14.03,A_C01222
A_P00646,A_U2306,2025-01-19 03:18:00,unknown,unknown,unknown,unknown,59.58,A_C01224
A_P00647,A_U1730,2025-01-03 16:59:00,P0051,other_accessories,phone_cases,cars,12.37,A_C01225
A_P00648,A_U2337,2025-03-08 08:23:00,P0023,earphones,unknown,unknown,44.3,A_C01226
A_P00649,A_U0952,2025-03-10 12:56:00,P0006,retro_consoles,caseover_projector,unknown,120.78,A_C01227
A_P00650,A_U0562,2025-04-09 07:31:00,P0005,retro_consoles,caseover_projector,unknown,107.42,A_C01228
A_P00651,A_U0597,2025-10-04 09:29:00,P0012,car_accessories,unknown,unknown,49.65,A_C01233
A_P00652,A_U0563,2025-06-05 10:48:00,P0011,car_accessories,unknown,unknown,39.99,A_C01235
A_P00653,A_U0934,2025-05-02 00:07:00,P0013,cameras_and_accessories,unknown,unknown,91.88,A_C01236
A_P00654,A_U0750,2025-11-27 09:14:00,unknown,unknown,unknown,unknown,92.32,A_C01239
A_P00655,A_U2256,2025-12-03 20:15:00,P0021,earphones,unknown,unknown,27.36,A_C01240
A_P00656,A_U0209,2025-12-22 07:04:00,P0009,car_accessories,unknown,unknown,19.52,A_C01241
A_P00657,A_U0288,2025-04-19 08:20:00,P0023,earphones,unknown,unknown,33.87,A_C01242
A_P00658,A_U0622,2025-01-21 03:03:00,P0001,retro_consoles,caseover_console,unknown,163.81,A_C01244
A_P00659,A_U2520,2025-10-04 13:25:00,P0020,kits_and_bundles,unknown,unknown,113.14,A_C01247
A_P00660,A_U1589,2025-11-22 12:22:00,unknown,unknown,unknown,unknown,47.41,A_C01248
A_P00661,A_U0090,2025-05-14 03:45:00,P0017,kits_and_bundles,unknown,unknown,101.16,A_C01250
A_P00662,A_U1065,2025-06-06 20:10:00,P0002,retro_consoles,caseover_console,unknown,159.66,A_C01251
A_P00663,A_U0369,2025-09-08 23:14:00,P0018,kits_and_bundles,unknown,unknown,93.67,A_C01252
A_P00664,A_U0721,2025-04-17 23:21:00,unknown,unknown,unknown,unknown,57.72,A_C01254
A_P00665,A_U0557,2025-01-18 16:28:00,P0046,other_accessories,phone_cases,personalized_cases,17.56,A_C01258
A_P00666,A_U2481,2025-07-28 05:49:00,P0007,retro_consoles,caseover_projector,unknown,145.98,A_C01259
A_P00667,A_U1506,2025-11-07 05:53:00,P0009,car_accessories,unknown,unknown,46.68,A_C01260
A_P00668,A_U0603,2025-06-22 08:43:00,P0001,retro_consoles,caseover_console,unknown,116.5,A_C01261
A_P00669,A_U1636,2025-06-17 18:17:00,P0007,retro_consoles,caseover_projector,unknown,99.52,A_C01262
A_P00670,A_U1964,2025-01-12 18:50:00,unknown,unknown,unknown,unknown,65.45,A_C01264
A_P00671,A_U1548,2025-04-25 22:36:00,P0005,retro_consoles,caseover_projector,unknown,113.72,A_C01267
A_P00672,A_U1005,2025-03-03 09:17:00,P0059,other_accessories,phone_cases,women,29.65,A_C01272
A_P00673,A_U1487,2025-05-15 10:12:00,P0051,other_accessories,phone_cases,cars,33.01,A_C01274
A_P00674,A_U2015,2025-12-15 14:04:00,P0008,retro_consoles,caseover_projector,unknown,145.44,A_C01276
A_P00675,A_U2655,2025-02-02 21:07:00,P0024,earphones,unknown,unknown,19.9,A_C01278
A_P00676,A_U0441,2025-04-13 16:50:00,P0022,earphones,unknown,unknown,22.52,A_C01280
A_P00677,A_U2485,2025-03-12 16:39:00,P0014,cameras_and_accessories,unknown,unknown,74.26,A_C01281
A_P00678,A_U0964,2025-10-29 06:24:00,P0004,retro_consoles,caseover_console,unknown,107.55,A_C01282
A_P00679,A_U1839,2025-02-26 04:07:00,P0017,kits_and_bundles,unknown,unknown,149.68,A_C01283
A_P00680,A_U0860,2025-11-22 10:38:00,P0041,other_accessories,phone_cases,football,29.94,A_C01284
A_P00681,A_U2321,2025-11-07 04:59:00,P0059,other_accessories,phone_cases,women,14.48,A_C01286
A_P00682,A_U2474,2025-06-09 23:08:00,P0025,other_accessories,airpods_cases,unknown,10.82,A_C01287
A_P00683,A_U2508,2025-03-27 13:41:00,P0060,other_accessories,phone_cases,women,16.98,A_C01289
A_P00684,A_U1669,2025-09-02 02:55:00,unknown,unknown,unknown,unknown,50.94,A_C01290
A_P00685,A_U1230,2025-11-30 22:34:00,P0020,kits_and_bundles,unknown,unknown,90.31,A_C01291
A_P00686,A_U2622,2025-10-27 02:06:00,P0012,car_accessories,unknown,unknown,52.25,A_C01293
A_P00687,A_U1594,2025-07-12 02:15:00,P0011,car_accessories,unknown,unknown,22.81,A_C01294
A_P00688,A_U1107,2025-12-05 07:43:00,P0019,kits_and_bundles,unknown,unknown,100.28,A_C01297
A_P00689,A_U0665,2025-02-09 04:46:00,unknown,unknown,unknown,unknown,23.29,A_C01299
A_P00690,A_U2099,2025-10-16 08:41:00,P0004,retro_consoles,caseover_console,unknown,142.38,A_C01300
A_P00691,A_U1876,2025-05-23 18:48:00,P0001,retro_consoles,caseover_console,unknown,150.14,A_C01301
A_P00692,A_U1703,2025-09-04 19:24:00,unknown,unknown,unknown,unknown,59.29,A_C01302
A_P00693,A_U2260,2025-09-11 17:09:00,P0020,kits_and_bundles,unknown,unknown,142.99,A_C01303
A_P00694,A_U2237,2025-04-19 01:12:00,P0005,retro_consoles,caseover_projector,unknown,106.64,A_C01308
A_P00695,A_U0769,2025-06-10 18:24:00,P0014,cameras_and_accessories,unknown,unknown,108.75,A_C01312
A_P00696,A_U1179,2025-04-22 07:39:00,unknown,unknown,unknown,unknown,70.3,A_C01313
A_P00697,A_U2362,2025-03-23 23:35:00,P0003,retro_consoles,caseover_console,unknown,106.3,A_C01314
A_P00698,A_U0894,2025-04-05 10:30:00,unknown,unknown,unknown,unknown,84.5,A_C01315
A_P00699,A_U1332,2025-12-15 03:51:00,P0009,car_accessories,unknown,unknown,36.13,A_C01316
A_P00700,A_U1122,2025-06-11 00:41:00,unknown,unknown,unknown,unknown,26.26,A_C01317
A_P00701,A_U1129,2025-11-16 11:05:00,P0019,kits_and_bundles,unknown,unknown,124.56,A_C01319
A_P00702,A_U0593,2025-02-25 05:53:00,unknown,unknown,unknown,unknown,34.3,A_C01320
A_P00703,A_U1029,2025-09-11 03:06:00,P0015,cameras_and_accessories,unknown,unknown,67.73,A_C01323
A_P00704,A_U1377,2025-05-27 21:25:00,P0004,retro_consoles,caseover_console,unknown,168.66,A_C01324
A_P00705,A_U0840,2025-06-19 12:17:00,P0028,other_accessories,airpods_cases,unknown,8.99,A_C01325
A_P00706,A_U0048,2025-12-15 03:30:00,P0014,cameras_and_accessories,unknown,unknown,51.55,A_C01326
A_P00707,A_U1026,2025-10-21 14:38:00,P0023,earphones,unknown,unknown,56.4,A_C01327
A_P00708,A_U1853,2025-07-07 09:35:00,unknown,unknown,unknown,unknown,30.67,A_C01329
A_P00709,A_U0857,2025-03-12 09:36:00,P0048,other_accessories,phone_cases,personalized_cases,30.54,A_C01330
A_P00710,A_U1722,2025-02-27 09:07:00,P0008,retro_consoles,caseover_projector,unknown,170.34,A_C01332
A_P00711,A_U0645,2025-10-22 05:07:00,P0034,other_accessories,chargers_and_others,unknown,24.37,A_C01333
A_P00712,A_U0083,2025-03-11 07:01:00,P0024,earphones,unknown,unknown,44.32,A_C01334
A_P00713,A_U1617,2025-11-20 02:47:00,P0035,other_accessories,chargers_and_others,unknown,21.73,A_C01335
A_P00714,A_U2486,2025-07-04 13:55:00,P0013,cameras_and_accessories,unknown,unknown,48.08,A_C01336
A_P00715,A_U2010,2025-11-07 22:46:00,P0017,kits_and_bundles,unknown,unknown,132.71,A_C01337
A_P00716,A_U0125,2025-02-08 22:34:00,P0054,other_accessories,phone_cases,men,9.55,A_C01339
A_P00717,A_U0617,2025-03-25 21:19:00,P0017,kits_and_bundles,unknown,unknown,70.24,A_C01342
A_P00718,A_U1071,2025-11-14 22:32:00,P0016,cameras_and_accessories,unknown,unknown,73.91,A_C01343
A_P00719,A_U2607,2025-12-29 15:08:00,P0006,retro_consoles,caseover_projector,unknown,170.67,A_C01346
A_P00720,A_U2168,2025-09-10 20:44:00,P0045,other_accessories,phone_cases,personalized_cases,18.21,A_C01347
A_P00721,A_U2137,2025-07-25 05:08:00,P0030,other_accessories,protection_accessories,unknown,13.77,A_C01349
A_P00722,A_U1269,2025-12-11 13:56:00,P0016,cameras_and_accessories,unknown,unknown,98.04,A_C01350
A_P00723,A_U0174,2025-03-27 01:16:00,P0055,other_accessories,phone_cases,men,20.69,A_C01351
A_P00724,A_U1261,2025-05-10 12:24:00,P0002,retro_consoles,caseover_console,unknown,126.31,A_C01352
A_P00725,A_U2278,2025-09-17 17:24:00,P0004,retro_consoles,caseover_console,unknown,119.62,A_C01353
A_P00726,A_U0501,2025-05-09 03:26:00,P0018,kits_and_bundles,unknown,unknown,121.55,A_C01355
A_P00727,A_U1668,2025-10-26 19:37:00,P0037,other_accessories,phone_cases,all_phone_cases,29.02,A_C01358
A_P00728,A_U0459,2025-07-29 09:42:00,P0024,earphones,unknown,unknown,56.68,A_C01359
A_P00729,A_U0313,2025-04-06 14:05:00,P0012,car_accessories,unknown,unknown,30.69,A_C01361
A_P00730,A_U0109,2025-08-27 07:59:00,P0022,earphones,unknown,unknown,39.21,A_C01362
A_P00731,A_U0394,2025-02-07 22:13:00,P0003,retro_consoles,caseover_console,unknown,170.19,A_C01365
A_P00732,A_U0363,2025-10-26 14:59:00,P0005,retro_consoles,caseover_projector,unknown,116.59,A_C01366
A_P00733,A_U1395,2025-05-28 11:03:00,P0019,kits_and_bundles,unknown,unknown,122.8,A_C01367
A_P00734,A_U2149,2025-10-12 11:46:00,unknown,unknown,unknown,unknown,33.99,A_C01368
A_P00735,A_U2733,2025-11-26 23:43:00,P0026,other_accessories,airpods_cases,unknown,20.19,A_C01369
A_P00736,A_U1269,2025-07-27 18:29:00,P0036,other_accessories,chargers_and_others,unknown,28.96,A_C01374
A_P00737,A_U1873,2025-10-30 15:33:00,P0026,other_accessories,airpods_cases,unknown,16.8,A_C01376
A_P00738,A_U0013,2025-11-16 22:05:00,P0041,other_accessories,phone_cases,football,22.7,A_C01378
A_P00739,A_U0601,2025-06-12 05:22:00,P0049,other_accessories,phone_cases,cars,29.84,A_C01379
A_P00740,A_U0403,2025-09-24 00:02:00,P0050,other_accessories,phone_cases,cars,28.98,A_C01380
A_P00741,A_U0223,2025-06-27 14:57:00,P0016,cameras_and_accessories,unknown,unknown,60.44,A_C01385
A_P00742,A_U1147,2025-05-01 23:31:00,P0018,kits_and_bundles,unknown,unknown,134.85,A_C01386
A_P00743,A_U0196,2025-12-20 04:48:00,P0020,kits_and_bundles,unknown,unknown,152.48,A_C01388
A_P00744,A_U1644,2025-02-21 02:20:00,unknown,unknown,unknown,unknown,24.01,A_C01390
A_P00745,A_U1729,2025-03-20 12:25:00,P0015,cameras_and_accessories,unknown,unknown,50.2,A_C01391
A_P00746,A_U0388,2025-06-11 18:36:00,P0018,kits_and_bundles,unknown,unknown,146.93,A_C01393
A_P00747,A_U2047,2025-09-07 22:58:00,P0047,other_accessories,phone_cases,personalized_cases,10.76,A_C01394
A_P00748,A_U0793,2025-05-03 09:19:00,P0027,other_accessories,airpods_cases,unknown,31.4,A_C01395
A_P00749,A_U0949,2025-11-21 02:30:00,P0016,cameras_and_accessories,unknown,unknown,112.18,A_C01396
A_P00750,A_U0094,2025-06-26 13:33:00,P0018,kits_and_bundles,unknown,unknown,90.06,A_C01397
A_P00751,A_U0430,2025-09-16 08:07:00,unknown,unknown,unknown,unknown,75.4,A_C01400
A_P00752,A_U0162,2025-07-19 17:54:00,P0020,kits_and_bundles,unknown,unknown,80.78,A_C01401
A_P00753,A_U2079,2025-12-24 01:37:00,P0023,earphones,unknown,unknown,47.43,A_C01403
A_P00754,A_U1834,2025-05-10 08:41:00,P0004,retro_consoles,caseover_console,unknown,137.07,A_C01405
A_P00755,A_U1312,2025-07-09 01:12:00,P0001,retro_consoles,caseover_console,unknown,126.34,A_C01407
A_P00756,A_U1611,2025-06-15 01:07:00,P0023,earphones,unknown,unknown,55.11,A_C01410
A_P00757,A_U0908,2025-11-10 20:02:00,P0052,other_accessories,phone_cases,cars,17.97,A_C01413
A_P00758,A_U2454,2025-06-04 18:44:00,P0005,retro_consoles,caseover_projector,unknown,121.14,A_C01416
A_P00759,A_U1333,2025-04-05 03:37:00,P0045,other_accessories,phone_cases,personalized_cases,14.43,A_C01417
A_P00760,A_U1754,2025-06-03 10:05:00,unknown,unknown,unknown,unknown,71.49,A_C01421
A_P00761,A_U0475,2025-10-29 15:05:00,P0023,earphones,unknown,unknown,50.05,A_C01425
A_P00762,A_U0687,2025-12-10 20:39:00,unknown,unknown,unknown,unknown,25.1,A_C01428
A_P00763,A_U2485,2025-03-02 03:22:00,P0045,other_accessories,phone_cases,personalized_cases,15.08,A_C01429
A_P00764,A_U0741,2025-11-16 20:43:00,P0007,retro_consoles,caseover_projector,unknown,122.66,A_C01431
A_P00765,A_U0745,2025-09-05 19:35:00,P0025,other_accessories,airpods_cases,unknown,33.83,A_C01433
A_P00766,A_U1002,2025-10-31 16:32:00,P0026,other_accessories,airpods_cases,unknown,13.91,A_C01436
A_P00767,A_U2039,2025-09-08 13:19:00,P0049,other_accessories,phone_cases,cars,8.76,A_C01439
A_P00768,A_U0404,2025-02-15 10:35:00,P0045,other_accessories,phone_cases,personalized_cases,24.38,A_C01440
A_P00769,A_U1908,2025-07-19 05:47:00,P0044,other_accessories,phone_cases,football,25.21,A_C01441
A_P00770,A_U2644,2025-01-20 10:22:00,P0008,retro_consoles,caseover_projector,unknown,96.94,A_C01443
A_P00771,A_U2095,2025-03-21 12:41:00,P0024,earphones,unknown,unknown,24.82,A_C01445
A_P00772,A_U0199,2025-08-25 03:56:00,P0016,cameras_and_accessories,unknown,unknown,87.41,A_C01446
A_P00773,A_U2711,2025-09-19 00:26:00,unknown,unknown,unknown,unknown,57.89,A_C01448
A_P00774,A_U2705,2025-03-23 12:41:00,P0012,car_accessories,unknown,unknown,18.84,A_C01449
A_P00775,A_U2288,2025-09-23 21:15:00,P0007,retro_consoles,caseover_projector,unknown,105.95,A_C01450
A_P00776,A_U2331,2025-08-07 21:38:00,unknown,unknown,unknown,unknown,58.98,A_C01452
A_P00777,A_U2211,2025-05-11 15:21:00,P0028,other_accessories,airpods_cases,unknown,34.73,A_C01453
A_P00778,A_U0221,2025-06-13 06:09:00,P0022,earphones,unknown,unknown,38.27,A_C01454
A_P00779,A_U2420,2025-01-08 12:57:00,P0013,cameras_and_accessories,unknown,unknown,60.53,A_C01455
A_P00780,A_U1170,2025-01-04 05:44:00,unknown,unknown,unknown,unknown,64.83,A_C01456
A_P00781,A_U1520,2025-06-24 06:39:00,P0011,car_accessories,unknown,unknown,35.08,A_C01457
A_P00782,A_U1690,2025-07-05 05:35:00,P0003,retro_consoles,caseover_console,unknown,164.05,A_C01459
A_P00783,A_U2746,2025-05-07 01:51:00,unknown,unknown,unknown,unknown,23.13,A_C01460
A_P00784,A_U0221,2025-06-10 20:44:00,P0012,car_accessories,unknown,unknown,24.47,A_C01461
A_P00785,A_U1042,2025-12-02 08:43:00,P0039,other_accessories,phone_cases,all_phone_cases,8.51,A_C01464
A_P00786,A_U0236,2025-12-16 04:07:00,P0004,retro_consoles,caseover_console,unknown,145.02,A_C01465
A_P00787,A_U2731,2025-07-02 01:49:00,P0052,other_accessories,phone_cases,cars,23.5,A_C01466
A_P00788,A_U1291,2025-03-26 06:40:00,P0036,other_accessories,chargers_and_others,unknown,33.09,A_C01467
A_P00789,A_U2339,2025-04-10 12:16:00,P0020,kits_and_bundles,unknown,unknown,119.54,A_C01470
A_P00790,A_U2077,2025-05-30 21:58:00,P0018,kits_and_bundles,unknown,unknown,140.45,A_C01477
A_P00791,A_U0745,2025-04-04 10:08:00,P0015,cameras_and_accessories,unknown,unknown,110.49,A_C01483
A_P00792,A_U1759,2025-01-17 17:41:00,P0016,cameras_and_accessories,unknown,unknown,85.6,A_C01484
A_P00793,A_U0996,2025-10-17 10:04:00,unknown,unknown,unknown,unknown,33.24,A_C01485
A_P00794,A_U0169,2025-11-06 08:04:00,P0004,retro_consoles,caseover_console,unknown,102.58,A_C01486
A_P00795,A_U0838,2025-09-07 11:16:00,P0003,retro_consoles,caseover_console,unknown,103.02,A_C01488
A_P00796,A_U1362,2025-10-23 13:28:00,P0011,car_accessories,unknown,unknown,50.3,A_C01489
A_P00797,A_U2534,2025-07-11 05:07:00,unknown,unknown,unknown,unknown,23.85,A_C01494
A_P00798,A_U2514,2025-02-21 10:31:00,P0051,other_accessories,phone_cases,cars,9.9,A_C01495
A_P00799,A_U0322,2025-06-25 04:03:00,unknown,unknown,unknown,unknown,23.0,A_C01496
A_P00800,A_U2513,2025-06-18 17:03:00,P0051,other_accessories,phone_cases,cars,21.23,A_C01499
A_P00801,A_U0486,2025-03-12 07:56:00,unknown,unknown,unknown,unknown,64.06,A_C01503
A_P00802,A_U2185,2025-10-24 10:34:00,P0020,kits_and_bundles,unknown,unknown,154.29,A_C01505
A_P00803,A_U1828,2025-02-25 01:34:00,P0049,other_accessories,phone_cases,cars,14.18,A_C01507
A_P00804,A_U0941,2025-04-19 06:19:00,P0012,car_accessories,unknown,unknown,37.04,A_C01515
A_P00805,A_U1473,2025-04-15 01:11:00,P0019,kits_and_bundles,unknown,unknown,71.32,A_C01517
A_P00806,A_U2667,2025-10-28 06:12:00,P0055,other_accessories,phone_cases,men,31.6,A_C01518
A_P00807,A_U1582,2025-10-21 12:33:00,P0024,earphones,unknown,unknown,40.62,A_C01519
A_P00808,A_U2451,2025-08-01 23:24:00,P0023,earphones,unknown,unknown,29.2,A_C01521
A_P00809,A_U0707,2025-07-19 00:01:00,P0003,retro_consoles,caseover_console,unknown,114.55,A_C01523
A_P00810,A_U1183,2025-01-27 07:28:00,P0005,retro_consoles,caseover_projector,unknown,118.49,A_C01526
A_P00811,A_U0070,2025-06-26 01:21:00,P0054,other_accessories,phone_cases,men,16.95,A_C01528
A_P00812,A_U0189,2025-06-30 06:15:00,P0049,other_accessories,phone_cases,cars,27.14,A_C01529
A_P00813,A_U1923,2025-01-22 17:08:00,P0012,car_accessories,unknown,unknown,23.89,A_C01531
A_P00814,A_U2486,2025-06-04 11:49:00,P0006,retro_consoles,caseover_projector,unknown,161.44,A_C01532
A_P00815,A_U0298,2025-05-13 13:43:00,unknown,unknown,unknown,unknown,16.78,A_C01533
A_P00816,A_U0357,2025-02-25 13:41:00,P0043,other_accessories,phone_cases,football,34.4,A_C01534
A_P00817,A_U2267,2025-11-27 17:52:00,P0018,kits_and_bundles,unknown,unknown,152.58,A_C01535
A_P00818,A_U0483,2025-06-16 09:50:00,P0009,car_accessories,unknown,unknown,28.37,A_C01536
A_P00819,A_U2493,2025-09-16 11:47:00,P0013,cameras_and_accessories,unknown,unknown,48.74,A_C01537
A_P00820,A_U1307,2025-06-17 18:41:00,P0039,other_accessories,phone_cases,all_phone_cases,9.71,A_C01539
A_P00821,A_U1900,2025-11-07 11:51:00,P0003,retro_consoles,caseover_console,unknown,99.53,A_C01544
A_P00822,A_U2333,2025-02-02 20:53:00,P0054,other_accessories,phone_cases,men,31.69,A_C01545
A_P00823,A_U2352,2025-10-20 00:51:00,P0018,kits_and_bundles,unknown,unknown,143.54,A_C01546
A_P00824,A_U1943,2025-03-13 03:08:00,unknown,unknown,unknown,unknown,32.74,A_C01548
A_P00825,A_U0751,2025-01-30 11:36:00,P0045,other_accessories,phone_cases,personalized_cases,19.36,A_C01549
A_P00826,A_U2584,2025-12-10 21:58:00,P0017,kits_and_bundles,unknown,unknown,103.45,A_C01552
A_P00827,A_U1840,2025-08-14 07:55:00,P0021,earphones,unknown,unknown,60.41,A_C01553
A_P00828,A_U0750,2025-11-14 14:15:00,P0022,earphones,unknown,unknown,20.06,A_C01559
A_P00829,A_U2017,2025-02-17 21:53:00,P0025,other_accessories,airpods_cases,unknown,25.39,A_C01560
A_P00830,A_U0945,2025-08-28 02:10:00,P0056,other_accessories,phone_cases,men,8.08,A_C01561
A_P00831,A_U1427,2025-02-03 10:15:00,P0004,retro_consoles,caseover_console,unknown,176.21,A_C01562
A_P00832,A_U1395,2025-02-15 01:32:00,P0023,earphones,unknown,unknown,62.32,A_C01564
A_P00833,A_U0514,2025-09-07 18:58:00,P0015,cameras_and_accessories,unknown,unknown,72.48,A_C01566
A_P00834,A_U1878,2025-05-31 01:09:00,P0001,retro_consoles,caseover_console,unknown,121.61,A_C01567
A_P00835,A_U0613,2025-03-08 21:14:00,P0003,retro_consoles,caseover_console,unknown,125.27,A_C01569
A_P00836,A_U0024,2025-09-02 23:34:00,P0047,other_accessories,phone_cases,personalized_cases,19.99,A_C01570
A_P00837,A_U2225,2025-06-30 01:59:00,unknown,unknown,unknown,unknown,48.53,A_C01572
A_P00838,A_U2441,2025-02-16 10:49:00,P0001,retro_consoles,caseover_console,unknown,103.41,A_C01574
A_P00839,A_U2317,2025-02-06 15:15:00,P0005,retro_consoles,caseover_projector,unknown,143.36,A_C01576
A_P00840,A_U1953,2025-02-03 09:26:00,P0058,other_accessories,phone_cases,women,9.6,A_C01580
A_P00841,A_U1475,2025-07-23 18:55:00,P0002,retro_consoles,caseover_console,unknown,118.54,A_C01582
A_P00842,A_U0612,2025-03-06 05:18:00,unknown,unknown,unknown,unknown,55.27,A_C01583
A_P00843,A_U1803,2025-06-13 03:51:00,P0024,earphones,unknown,unknown,37.54,A_C01585
A_P00844,A_U0120,2025-04-29 03:17:00,P0007,retro_consoles,caseover_projector,unknown,174.81,A_C01587
A_P00845,A_U1044,2025-04-02 17:36:00,unknown,unknown,unknown,unknown,39.18,A_C01590
A_P00846,A_U1048,2025-03-17 17:14:00,P0013,cameras_and_accessories,unknown,unknown,104.51,A_C01592
A_P00847,A_U2607,2025-11-03 05:04:00,unknown,unknown,unknown,unknown,67.64,A_C01593
A_P00848,A_U2339,2025-09-10 15:04:00,unknown,unknown,unknown,unknown,86.12,A_C01594
A_P00849,A_U2309,2025-09-17 23:14:00,unknown,unknown,unknown,unknown,49.93,A_C01597
A_P00850,A_U1255,2025-07-30 03:47:00,P0021,earphones,unknown,unknown,26.54,A_C01600
A_P00851,A_U0982,2025-01-30 11:17:00,P0015,cameras_and_accessories,unknown,unknown,90.55,A_C01601
A_P00852,A_U2391,2025-03-29 05:46:00,P0010,car_accessories,unknown,unknown,26.14,A_C01602
A_P00853,A_U1876,2025-04-01 21:45:00,P0019,kits_and_bundles,unknown,unknown,82.08,A_C01603
A_P00854,A_U0722,2025-06-30 14:49:00,P0003,retro_consoles,caseover_console,unknown,168.92,A_C01605
A_P00855,A_U1640,2025-09-15 09:18:00,P0003,retro_consoles,caseover_console,unknown,164.16,A_C01607
A_P00856,A_U0506,2025-10-08 23:35:00,P0048,other_accessories,phone_cases,personalized_cases,18.21,A_C01610
A_P00857,A_U1417,2025-05-08 11:35:00,P0021,earphones,unknown,unknown,54.85,A_C01611
A_P00858,A_U2258,2025-12-02 22:40:00,P0036,other_accessories,chargers_and_others,unknown,10.66,A_C01615
A_P00859,A_U2020,2025-08-30 07:24:00,P0016,cameras_and_accessories,unknown,unknown,97.76,A_C01617
A_P00860,A_U0537,2025-02-08 20:10:00,P0023,earphones,unknown,unknown,34.27,A_C01618
A_P00861,A_U2746,2025-11-19 20:40:00,P0027,other_accessories,airpods_cases,unknown,18.18,A_C01619
A_P00862,A_U2532,2025-12-12 22:05:00,P0034,other_accessories,chargers_and_others,unknown,9.8,A_C01620
A_P00863,A_U2654,2025-02-04 07:20:00,P0019,kits_and_bundles,unknown,unknown,135.63,A_C01621
A_P00864,A_U2720,2025-05-21 15:58:00,P0034,other_accessories,chargers_and_others,unknown,14.79,A_C01623
A_P00865,A_U1352,2025-06-04 13:30:00,P0021,earphones,unknown,unknown,34.81,A_C01625
A_P00866,A_U0758,2025-01-29 04:52:00,P0001,retro_consoles,caseover_console,unknown,103.17,A_C01626
A_P00867,A_U0760,2025-02-23 15:54:00,unknown,unknown,unknown,unknown,33.98,A_C01629
A_P00868,A_U1265,2025-04-01 03:13:00,P0007,retro_consoles,caseover_projector,unknown,124.92,A_C01631
A_P00869,A_U0097,2025-10-19 11:40:00,unknown,unknown,unknown,unknown,46.65,A_C01632
A_P00870,A_U1267,2025-07-26 19:54:00,P0045,other_accessories,phone_cases,personalized_cases,18.41,A_C01633
A_P00871,A_U1424,2025-06-04 18:04:00,P0010,car_accessories,unknown,unknown,54.08,A_C01634
A_P00872,A_U2315,2025-06-08 19:18:00,P0021,earphones,unknown,unknown,27.68,A_C01635
A_P00873,A_U1520,2025-08-25 17:26:00,P0024,earphones,unknown,unknown,64.41,A_C01636
A_P00874,A_U2507,2025-02-22 12:10:00,P0042,other_accessories,phone_cases,football,15.7,A_C01639
A_P00875,A_U2051,2025-06-20 20:51:00,P0005,retro_consoles,caseover_projector,unknown,179.81,A_C01641
A_P00876,A_U1176,2025-08-28 08:33:00,P0003,retro_consoles,caseover_console,unknown,118.64,A_C01643
A_P00877,A_U1458,2025-02-27 09:49:00,P0020,kits_and_bundles,unknown,unknown,123.38,A_C01645
A_P00878,A_U1931,2025-12-20 15:35:00,P0011,car_accessories,unknown,unknown,25.0,A_C01646
A_P00879,A_U1669,2025-02-23 09:44:00,P0011,car_accessories,unknown,unknown,18.69,A_C01648
A_P00880,A_U0951,2025-08-25 12:22:00,P0037,other_accessories,phone_cases,all_phone_cases,27.19,A_C01649
A_P00881,A_U0442,2025-03-31 19:25:00,P0027,other_accessories,airpods_cases,unknown,29.15,A_C01654
A_P00882,A_U1496,2025-12-02 00:11:00,P0037,other_accessories,phone_cases,all_phone_cases,12.69,A_C01655
A_P00883,A_U2629,2025-05-03 16:32:00,P0011,car_accessories,unknown,unknown,28.02,A_C01656
A_P00884,A_U0750,2025-12-05 12:43:00,unknown,unknown,unknown,unknown,84.78,A_C01660
