purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
B_P00257,B_U0265,2025-10-06 13:49:00,unknown,unknown,unknown,unknown,36.69,B_C00778
B_P00258,B_U0763,2025-03-14 05:03:00,P0008,retro_consoles,caseover_projector,unknown,99.77,B_C00780
B_P00259,B_U0350,2025-05-04 08:52:00,P0023,earphones,unknown,unknown,33.81,B_C00784
B_P00260,B_U2501,2025-12-02 14:19:00,P0004,retro_consoles,caseover_console,unknown,175.82,B_C00791
B_P00261,B_U0337,2025-05-15 13:03:00,P0014,cameras_and_accessories,unknown,unknown,49.65,B_C00795
B_P00262,B_U1198,2025-06-13 20:32:00,P0004,retro_consoles,caseover_console,unknown,149.52,B_C00797
B_P00263,B_U2062,2025-04-21 05:40:00,P0024,earphones,unknown,unknown,64.56,B_C00800
B_P00264,B_U1235,2025-08-15 17:46:00,P0047,other_accessories,phone_cases,personalized_cases,22.69,B_C00801
B_P00265,B_U1404,2025-02-08 16:39:00,P0010,car_accessories,unknown,unknown,35.88,B_C00802
B_P00266,B_U0857,2025-07-26 07:07:00,P0047,other_accessories,phone_cases,personalized_cases,19.19,B_C00806
B_P00267,B_U0095,2025-01-07 14:07:00,P0018,kits_and_bundles,unknown,unknown,92.02,B_C00812
B_P00268,B_U0478,2025-07-17 20:40:00,P0051,other_accessories,phone_cases,cars,18.84,B_C00816
B_P00269,B_U1471,2025-09-27 23:28:00,P0009,car_accessories,unknown,unknown,38.22,B_C00817
B_P00270,B_U0117,2025-05-08 05:30:00,P0004,retro_consoles,caseover_console,unknown,109.85,B_C00819
B_P00271,B_U2416,2025-07-26 17:06:00,P0005,retro_consoles,caseover_projector,unknown,172.2,B_C00820
B_P00272,B_U2378,2025-03-18 08:15:00,P0013,cameras_and_accessories,unknown,unknown,105.32,B_C00822
B_P00273,B_U2240,2025-12-22 14:09:00,P0010,car_accessories,unknown,unknown,35.7,B_C00823
B_P00274,B_U0147,2025-07-13 20:50:00,P0019,kits_and_bundles,unknown,unknown,114.75,B_C00824
B_P00275,B_U1682,2025-01-24 05:43:00,unknown,unknown,unknown,unknown,86.23,B_C00825
B_P00276,B_U0291,2025-04-23 18:50:00,P0016,cameras_and_accessories,unknown,unknown,84.72,B_C00827
B_P00277,B_U1158,2025-12-28 09:11:00,P0043,other_accessories,phone_cases,football,15.41,B_C00829
B_P00278,B_U0567,2025-03-20 08:01:00,P0028,other_accessories,airpods_cases,unknown,10.84,B_C00830
B_P00279,B_U2637,2025-07-15 16:25:00,P0017,kits_and_bundles,unknown,unknown,129.07,B_C00835
B_P00280,B_U1892,2025-02-25 23:19:00,P0024,earphones,unknown,unknown,51.56,B_C00836
B_P00281,B_U0739,2025-04-14 07:24:00,P0006,retro_consoles,caseover_projector,unknown,169.23,B_C00839
B_P00282,B_U1531,2025-12-05 23:19:00,unknown,unknown,unknown,unknown,15.31,B_C00840
B_P00283,B_U0665,2025-06-25 03:08:00,P0041,other_accessories,phone_cases,football,9.53,B_C00844
B_P00284,B_U2006,2025-02-10 08:53:00,unknown,unknown,unknown,unknown,94.16,B_C00848
B_P00285,B_U2666,2025-12-21 18:14:00,P0009,car_accessories,unknown,unknown,38.5,B_C00850
B_P00286,B_U2664,2025-02-04 11:42:00,unknown,unknown,unknown,unknown,51.5,B_C00852
B_P00287,B_U0415,2025-11-24 11:31:00,P0054,other_accessories,phone_cases,men,26.56,B_C00853
B_P00288,B_U2441,2025-07-10 16:04:00,P0024,earphones,unknown,unknown,37.77,B_C00854
B_P00289,B_U2161,2025-09-19 11:25:00,P0021,earphones,unknown,unknown,38.11,B_C00856
B_P00290,B_U1813,2025-03-06 03:37:00,unknown,unknown,unknown,unknown,20.79,B_C00858
B_P00291,B_U1664,2025-02-26 02:42:00,unknown,unknown,unknown,unknown,94.17,B_C00859
B_P00292,B_U2521,2025-04-04 14:42:00,P0004,retro_consoles,caseover_console,unknown,129.19,B_C00861
B_P00293,B_U0622,2025-06-13 12:24:00,P0007,retro_consoles,caseover_projector,unknown,171.54,B_C00871
B_P00294,B_U0478,2025-09-29 17:34:00,P0012,car_accessories,unknown,unknown,44.42,B_C00874
B_P00295,B_U1940,2025-06-02 02:21:00,P0021,earphones,unknown,unknown,29.94,B_C00875
B_P00296,B_U2212,2025-01-31 16:52:00,P0023,earphones,unknown,unknown,39.94,B_C00876
B_P00297,B_U2404,2025-03-05 16:30:00,P0021,earphones,unknown,unknown,28.08,B_C00877
B_P00298,B_U0552,2025-09-12 20:13:00,P0003,retro_consoles,caseover_console,unknown,161.48,B_C00878
B_P00299,B_U0178,2025-11-26 10:59:00,P0004,retro_consoles,caseover_console,unknown,149.09,B_C00879
B_P00300,B_U1827,2025-09-06 05:01:00,unknown,unknown,unknown,unknown,55.56,B_C00881
B_P00301,B_U0448,2025-12-25 07:02:00,P0009,car_accessories,unknown,unknown,21.9,B_C00883
B_P00302,B_U0686,2025-03-12 02:08:00,P0008,retro_consoles,caseover_projector,unknown,173.27,B_C00884
B_P00303,B_U2519,2025-09-19 20:45:00,P0013,cameras_and_accessories,unknown,unknown,59.25,B_C00888
B_P00304,B_U0150,2025-01-24 18:37:00,unknown,unknown,unknown,unknown,61.02,B_C00890
B_P00305,B_U2719,2025-09-21 17:59:00,P0032,other_accessories,protection_accessories,unknown,8.48,B_C00892
B_P00306,B_U0882,2025-10-14 11:07:00,P0027,other_accessories,airpods_cases,unknown,17.83,B_C00893
B_P00307,B_U0315,2025-08-04 07:43:00,unknown,unknown,unknown,unknown,82.01,B_C00898
B_P00308,B_U0754,2025-07-26 14:39:00,unknown,unknown,unknown,unknown,25.95,B_C00900
B_P00309,B_U1715,2025-04-06 10:38:00,P0024,earphones,unknown,unknown,20.87,B_C00901
B_P00310,B_U0485,2025-05-24 10:13:00,unknown,unknown,unknown,unknown,80.54,B_C00904
B_P00311,B_U2464,2025-11-14 22:24:00,P0015,cameras_and_accessories,unknown,unknown,46.65,B_C00905
B_P00312,B_U0986,2025-08-22 10:18:00,P0005,retro_consoles,caseover_projector,unknown,168.78,B_C00906
B_P00313,B_U1552,2025-10-12 22:57:00,P0060,other_accessories,phone_cases,women,13.63,B_C00907
B_P00314,B_U1277,2025-04-11 12:37:00,P0011,car_accessories,unknown,unknown,39.02,B_C00909
B_P00315,B_U1213,2025-10-08 19:51:00,P0030,other_accessories,protection_accessories,unknown,32.59,B_C00918
B_P00316,B_U1432,2025-10-18 22:12:00,P0039,other_accessories,phone_cases,all_phone_cases,29.74,B_C00921
B_P00317,B_U1854,2025-06-15 21:25:00,P0023,earphones,unknown,unknown,47.89,B_C00923
B_P00318,B_U1018,2025-03-07 04:45:00,P0059,other_accessories,phone_cases,women,10.04,B_C00924
B_P00319,B_U0040,2025-05-18 00:49:00,P0016,cameras_and_accessories,unknown,unknown,67.02,B_C00925
B_P00320,B_U0150,2025-12-10 03:28:00,P0016,cameras_and_accessories,unknown,unknown,82.72,B_C00936
B_P00321,B_U2461,2025-12-24 03:59:00,P0030,other_accessories,protection_accessories,unknown,32.91,B_C00940
B_P00322,B_U1949,2025-11-03 10:00:00,P0042,other_accessories,phone_cases,football,30.63,B_C00941
B_P00323,B_U1830,2025-04-29 10:59:00,P0016,cameras_and_accessories,unknown,unknown,83.4,B_C00947
B_P00324,B_U2501,2025-07-06 05:52:00,P0023,earphones,unknown,unknown,42.52,B_C00949
B_P00325,B_U1488,2025-05-06 21:59:00,P0009,car_accessories,unknown,unknown,34.73,B_C00950
B_P00326,B_U1257,2025-08-28 17:51:00,P0014,cameras_and_accessories,unknown,unknown,79.19,B_C00951
B_P00327,B_U0089,2025-06-06 11:50:00,P0024,earphones,unknown,unknown,21.87,B_C00961
B_P00328,B_U0374,2025-09-07 12:55:00,unknown,unknown,unknown,unknown,52.8,B_C00967
B_P00329,B_U0836,2025-01-05 16:40:00,P0038,other_accessories,phone_cases,all_phone_cases,31.95,B_C00968
B_P00330,B_U1542,2025-04-07 21:40:00,P0052,other_accessories,phone_cases,cars,8.05,B_C00973
B_P00331,B_U2099,2025-02-04 00:40:00,P0006,retro_consoles,caseover_projector,unknown,115.27,B_C00975
B_P00332,B_U1423,2025-09-12 15:43:00,unknown,unknown,unknown,unknown,17.9,B_C00988
B_P00333,B_U1466,2025-06-12 23:12:00,P0019,kits_and_bundles,unknown,unknown,115.12,B_C00989
B_P00334,B_U0722,2025-04-10 09:38:00,P0021,earphones,unknown,unknown,20.94,B_C00991
B_P00335,B_U1625,2025-03-19 03:32:00,P0021,earphones,unknown,unknown,45.46,B_C00992
B_P00336,B_U2078,2025-04-04 00:41:00,P0022,earphones,unknown,unknown,56.12,B_C00994
B_P00337,B_U0775,2025-11-11 21:44:00,P0029,other_accessories,protection_accessories,unknown,14.56,B_C00996
B_P00338,B_U0750,2025-06-03 04:26:00,P0019,kits_and_bundles,unknown,unknown,115.09,B_C01000
B_P00339,B_U2565,2025-01-12 08:11:00,P0047,other_accessories,phone_cases,personalized_cases,13.79,B_C01001
B_P00340,B_U2604,2025-08-18 05:52:00,P0018,kits_and_bundles,unknown,unknown,141.4,B_C01002
B_P00341,B_U1021,2025-02-07 17:30:00,P0048,other_accessories,phone_cases,personalized_cases,19.7,B_C01006
B_P00342,B_U2084,2025-12-04 19:18:00,P0019,kits_and_bundles,unknown,unknown,146.27,B_C01009
B_P00343,B_U1231,2025-11-27 18:15:00,P0021,earphones,unknown,unknown,48.71,B_C01012
B_P00344,B_U0747,2025-06-13 21:46:00,P0027,other_accessories,airpods_cases,unknown,11.01,B_C01013
B_P00345,B_U1917,2025-02-20 11:48:00,P0019,kits_and_bundles,unknown,unknown,83.04,B_C01014
B_P00346,B_U0820,2025-11-23 17:14:00,P0011,car_accessories,unknown,unknown,34.94,B_C01016
B_P00347,B_U2331,2025-06-21 05:44:00,P0022,earphones,unknown,unknown,32.34,B_C01017
B_P00348,B_U0040,2025-04-19 20:12:00,P0016,cameras_and_accessories,unknown,unknown,46.4,B_C01020
B_P00349,B_U2521,2025-03-25 16:53:00,unknown,unknown,unknown,unknown,27.8,B_C01021
B_P00350,B_U2483,2025-04-25 10:02:00,P0051,other_accessories,phone_cases,cars,19.76,B_C01022
B_P00351,B_U1399,2025-12-08 17:59:00,P0046,other_accessories,phone_cases,personalized_cases,20.34,B_C01023
B_P00352,B_U0037,2025-02-14 19:34:00,P0010,car_accessories,unknown,unknown,50.73,B_C01025
B_P00353,B_U2110,2025-02-15 15:01:00,unknown,unknown,unknown,unknown,31.82,B_C01026
B_P00354,B_U1216,2025-11-12 01:34:00,P0035,other_accessories,chargers_and_others,unknown,8.73,B_C01028
B_P00355,B_U0377,2025-07-04 13:29:00,unknown,unknown,unknown,unknown,33.56,B_C01029
B_P00356,B_U1018,2025-02-19 07:33:00,unknown,unknown,unknown,unknown,86.41,B_C01034
B_P00357,B_U2148,2025-04-30 04:53:00,P0018,kits_and_bundles,unknown,unknown,90.59,B_C01037
B_P00358,B_U2707,2025-06-30 05:00:00,unknown,unknown,unknown,unknown,91.41,B_C01039
B_P00359,B_U2349,2025-11-04 23:38:00,P0013,cameras_and_accessories,unknown,unknown,107.24,B_C01041
B_P00360,B_U1981,2025-05-02 16:50:00,P0020,kits_and_bundles,unknown,unknown,91.12,B_C01047
B_P00361,B_U1665,2025-10-23 01:22:00,P0008,retro_consoles,caseover_projector,unknown,107.07,B_C01049
B_P00362,B_U0909,2025-09-01 07:29:00,P0007,retro_consoles,caseover_projector,unknown,144.77,B_C01050
B_P00363,B_U2417,2025-10-29 16:58:00,unknown,unknown,unknown,unknown,15.51,B_C01051
B_P00364,B_U0457,2025-12-01 05:13:00,unknown,unknown,unknown,unknown,54.23,B_C01052
B_P00365,B_U0693,2025-07-19 05:30:00,P0019,kits_and_bundles,unknown,unknown,140.72,B_C01053
B_P00366,B_U0096,2025-06-17 05:07:00,unknown,unknown,unknown,unknown,85.9,B_C01054
B_P00367,B_U0331,2025-09-12 17:50:00,P0028,other_accessories,airpods_cases,unknown,19.01,B_C01056
B_P00368,B_U0936,2025-04-02 22:00:00,unknown,unknown,unknown,unknown,20.92,B_C01063
B_P00369,B_U1271,2025-12-17 08:32:00,unknown,unknown,unknown,unknown,15.78,B_C01065
B_P00370,B_U2622,2025-08-18 08:44:00,unknown,unknown,unknown,unknown,66.99,B_C01082
B_P00371,B_U1498,2025-07-12 16:57:00,P0010,car_accessories,unknown,unknown,44.87,B_C01084
B_P00372,B_U1500,2025-12-20 19:02:00,P0057,other_accessories,phone_cases,women,24.44,B_C01086
B_P00373,B_U1335,2025-11-26 05:20:00,P0007,retro_consoles,caseover_projector,unknown,153.92,B_C01087
B_P00374,B_U0984,2025-05-12 05:17:00,P0027,other_accessories,airpods_cases,unknown,10.42,B_C01088
B_P00375,B_U0801,2025-01-04 04:39:00,P0021,earphones,unknown,unknown,43.76,B_C01095
B_P00376,B_U0311,2025-03-08 03:15:00,P0005,retro_consoles,caseover_projector,unknown,121.55,B_C01098
B_P00377,B_U0113,2025-05-13 15:23:00,P0060,other_accessories,phone_cases,women,34.5,B_C01103
B_P00378,B_U1628,2025-03-01 07:55:00,unknown,unknown,unknown,unknown,15.26,B_C01110
B_P00379,B_U0533,2025-11-15 13:41:00,P0040,other_accessories,phone_cases,all_phone_cases,15.02,B_C01112
B_P00380,B_U0157,2025-08-06 12:06:00,P0024,earphones,unknown,unknown,49.5,B_C01118
B_P00381,B_U1817,2025-11-18 12:13:00,P0006,retro_consoles,caseover_projector,unknown,134.04,B_C01120
B_P00382,B_U0789,2025-05-05 21:11:00,P0020,kits_and_bundles,unknown,unknown,82.85,B_C01125
B_P00383,B_U2158,2025-02-14 04:49:00,P0016,cameras_and_accessories,unknown,unknown,109.7,B_C01126
B_P00384,B_U1772,2025-10-12 16:32:00,P0034,other_accessories,chargers_and_others,unknown,21.37,B_C01130
B_P00385,B_U2259,2025-05-05 20:46:00,P0009,car_accessories,unknown,unknown,46.84,B_C01131
B_P00386,B_U2043,2025-02-14 05:27:00,P0019,kits_and_bundles,unknown,unknown,114.92,B_C01136
B_P00387,B_U1023,2025-09-23 22:57:00,P0017,kits_and_bundles,unknown,unknown,96.51,B_C01137
B_P00388,B_U1113,2025-06-14 12:05:00,P0004,retro_consoles,caseover_console,unknown,122.91,B_C01138
B_P00389,B_U0423,2025-10-06 22:03:00,P0014,cameras_and_accessories,unknown,unknown,54.44,B_C01140
B_P00390,B_U1414,2025-08-09 01:24:00,P0034,other_accessories,chargers_and_others,unknown,33.01,B_C01143
B_P00391,B_U2653,2025-03-31 02:53:00,P0020,kits_and_bundles,unknown,unknown,148.73,B_C01145
B_P00392,B_U1988,2025-03-28 08:42:00,P0058,other_accessories,phone_cases,women,12.32,B_C01149
B_P00393,B_U0568,2025-06-19 22:45:00,P0013,cameras_and_accessories,unknown,unknown,60.01,B_C01150
B_P00394,B_U0964,2025-02-28 15:24:00,P0002,retro_consoles,caseover_console,unknown,143.06,B_C01153
B_P00395,B_U0739,2025-07-17 21:20:00,P0017,kits_and_bundles,unknown,unknown,131.21,B_C01159
B_P00396,B_U1307,2025-09-06 13:59:00,P0009,car_accessories,unknown,unknown,41.34,B_C01163
B_P00397,B_U2647,2025-02-23 11:00:00,P0013,cameras_and_accessories,unknown,unknown,83.46,B_C01164
B_P00398,B_U1219,2025-09-12 15:32:00,P0003,retro_consoles,caseover_console,unknown,136.03,B_C01165
B_P00399,B_U0777,2025-02-10 14:25:00,P0015,cameras_and_accessories,unknown,unknown,110.83,B_C01170
B_P00400,B_U0634,2025-11-28 17:48:00,P0020,kits_and_bundles,unknown,unknown,114.87,B_C01173
B_P00401,B_U1784,2025-05-07 08:12:00,P0034,other_accessories,chargers_and_others,unknown,27.54,B_C01179
B_P00402,B_U1186,2025-05-21 01:03:00,P0012,car_accessories,unknown,unknown,19.92,B_C01181
B_P00403,B_U0871,2025-10-26 09:22:00,P0019,kits_and_bundles,unknown,unknown,77.04,B_C01187
B_P00404,B_U2606,2025-07-21 14:59:00,P0039,other_accessories,phone_cases,all_phone_cases,24.53,B_C01188
B_P00405,B_U1013,2025-07-11 06:31:00,P0034,other_accessories,chargers_and_others,unknown,21.2,B_C01190
B_P00406,B_U0618,2025-04-14 02:23:00,P0011,car_accessories,unknown,unknown,40.22,B_C01192
B_P00407,B_U1308,2025-02-15 16:20:00,P0036,other_accessories,chargers_and_others,unknown,13.5,B_C01193
B_P00408,B_U0210,2025-05-23 21:01:00,P0023,earphones,unknown,unknown,18.83,B_C01200
B_P00409,B_U2541,2025-09-17 09:30:00,P0009,car_accessories,unknown,unknown,33.99,B_C01203
B_P00410,B_U0375,2025-06-03 14:13:00,P0046,other_accessories,phone_cases,personalized_cases,16.92,B_C01204
B_P00411,B_U1844,2025-11-17 13:46:00,P0013,cameras_and_accessories,unknown,unknown,97.47,B_C01205
B_P00412,B_U1848,2025-12-21 08:18:00,P0007,retro_consoles,caseover_projector,unknown,151.43,B_C01206
B_P00413,B_U0578,2025-04-25 13:16:00,P0010,car_accessories,unknown,unknown,51.07,B_C01208
B_P00414,B_U2375,2025-01-12 18:49:00,P0023,earphones,unknown,unknown,22.79,B_C01209
B_P00415,B_U0126,2025-11-17 02:54:00,P0019,kits_and_bundles,unknown,unknown,153.91,B_C01210
B_P00416,B_U1439,2025-11-09 02:48:00,unknown,unknown,unknown,unknown,47.12,B_C01215
B_P00417,B_U2528,2025-09-03 15:55:00,P0012,car_accessories,unknown,unknown,30.22,B_C01216
B_P00418,B_U0008,2025-07-29 16:11:00,P0008,retro_consoles,caseover_projector,unknown,122.67,B_C01222
B_P00419,B_U1610,2025-08-06 10:58:00,P0034,other_accessories,chargers_and_others,unknown,15.6,B_C01223
B_P00420,B_U0947,2025-06-11 04:09:00,P0010,car_accessories,unknown,unknown,32.13,B_C01224
B_P00421,B_U0768,2025-07-10 10:40:00,unknown,unknown,unknown,unknown,29.64,B_C01229
B_P00422,B_U1474,2025-09-29 16:51:00,P0038,other_accessories,phone_cases,all_phone_cases,33.15,B_C01231
B_P00423,B_U2121,2025-06-10 02:24:00,P0020,kits_and_bundles,unknown,unknown,126.74,B_C01232
B_P00424,B_U1486,2025-08-03 10:36:00,P0017,kits_and_bundles,unknown,unknown,123.37,B_C01233
B_P00425,B_U1890,2025-04-25 07:28:00,P0021,earphones,unknown,unknown,35.76,B_C01236
B_P00426,B_U1259,2025-01-26 23:15:00,P0023,earphones,unknown,unknown,53.57,B_C01238
B_P00427,B_U2217,2025-08-13 00:01:00,unknown,unknown,unknown,unknown,94.3,B_C01241
B_P00428,B_U0243,2025-06-21 06:31:00,P0032,other_accessories,protection_accessories,unknown,26.56,B_C01242
B_P00429,B_U1520,2025-08-25 10:07:00,P0020,kits_and_bundles,unknown,unknown,148.69,B_C01244
B_P00430,B_U0330,2025-10-23 16:02:00,P0017,kits_and_bundles,unknown,unknown,123.51,B_C01245
B_P00431,B_U1867,2025-04-15 21:23:00,P0015,cameras_and_accessories,unknown,unknown,68.57,B_C01246
B_P00432,B_U2694,2025-09-09 12:09:00,P0023,earphones,unknown,unknown,62.62,B_C01247
B_P00433,B_U0586,2025-04-22 22:05:00,unknown,unknown,unknown,unknown,56.65,B_C01249
B_P00434,B_U1404,2025-11-10 07:40:00,P0020,kits_and_bundles,unknown,unknown,74.81,B_C01250
B_P00435,B_U1445,2025-11-01 16:48:00,P0023,earphones,unknown,unknown,36.62,B_C01253
B_P00436,B_U0585,2025-03-22 02:30:00,P0013,cameras_and_accessories,unknown,unknown,49.87,B_C01254
B_P00437,B_U1883,2025-12-17 19:36:00,unknown,unknown,unknown,unknown,28.01,B_C01255
B_P00438,B_U1288,2025-11-15 00:23:00,P0008,retro_consoles,caseover_projector,unknown,172.08,B_C01256
B_P00439,B_U1508,2025-05-16 13:39:00,P0023,earphones,unknown,unknown,35.66,B_C01259
B_P00440,B_U1790,2025-09-13 07:12:00,P0023,earphones,unknown,unknown,46.53,B_C01263
B_P00441,B_U0367,2025-01-05 10:25:00,P0013,cameras_and_accessories,unknown,unknown,72.91,B_C01264
B_P00442,B_U2001,2025-04-28 11:38:00,P0012,car_accessories,unknown,unknown,29.69,B_C01267
B_P00443,B_U2658,2025-03-11 00:42:00,P0020,kits_and_bundles,unknown,unknown,134.96,B_C01268
B_P00444,B_U0441,2025-02-02 06:40:00,P0006,retro_consoles,caseover_projector,unknown,138.74,B_C01270
B_P00445,B_U1577,2025-12-11 06:34:00,P0017,kits_and_bundles,unknown,unknown,114.19,B_C01274
B_P00446,B_U0636,2025-12-28 08:43:00,unknown,unknown,unknown,unknown,93.53,B_C01275
B_P00447,B_U2183,2025-03-22 21:22:00,unknown,unknown,unknown,unknown,94.83,B_C01283
B_P00448,B_U1809,2025-12-12 14:55:00,P0028,other_accessories,airpods_cases,unknown,20.9,B_C01284
B_P00449,B_U1668,2025-10-19 13:42:00,P0021,earphones,unknown,unknown,21.24,B_C01286
B_P00450,B_U0991,2025-12-27 16:18:00,P0026,other_accessories,airpods_cases,unknown,15.54,B_C01287
B_P00451,B_U2282,2025-05-19 21:20:00,P0043,other_accessories,phone_cases,football,19.75,B_C01289
B_P00452,B_U2207,2025-05-28 14:11:00,unknown,unknown,unknown,unknown,82.9,B_C01290
B_P00453,B_U2481,2025-06-08 21:34:00,P0023,earphones,unknown,unknown,55.24,B_C01293
B_P00454,B_U0129,2025-08-24 23:01:00,P0013,cameras_and_accessories,unknown,unknown,101.93,B_C01302
B_P00455,B_U2642,2025-08-21 00:38:00,P0013,cameras_and_accessories,unknown,unknown,77.48,B_C01307
B_P00456,B_U1686,2025-01-16 15:19:00,unknown,unknown,unknown,unknown,79.03,B_C01311
B_P00457,B_U1557,2025-05-14 14:30:00,P0013,cameras_and_accessories,unknown,unknown,87.94,B_C01313
B_P00458,B_U2544,2025-05-06 20:58:00,P0030,other_accessories,protection_accessories,unknown,13.91,B_C01319
B_P00459,B_U2393,2025-11-25 23:34:00,P0001,retro_consoles,caseover_console,unknown,131.96,B_C01321
B_P00460,B_U1212,2025-02-05 21:51:00,unknown,unknown,unknown,unknown,29.15,B_C01328
B_P00461,B_U1344,2025-03-12 10:02:00,P0001,retro_consoles,caseover_console,unknown,104.36,B_C01330
B_P00462,B_U1104,2025-08-23 13:33:00,P0015,cameras_and_accessories,unknown,unknown,93.83,B_C01331
B_P00463,B_U0318,2025-07-08 14:39:00,P0030,other_accessories,protection_accessories,unknown,26.22,B_C01334
B_P00464,B_U0776,2025-04-13 19:31:00,P0023,earphones,unknown,unknown,30.44,B_C01342
B_P00465,B_U0346,2025-02-19 07:27:00,P0013,cameras_and_accessories,unknown,unknown,111.19,B_C01347
B_P00466,B_U0920,2025-08-04 17:49:00,P0005,retro_consoles,caseover_projector,unknown,119.62,B_C01353
B_P00467,B_U0016,2025-02-17 16:18:00,P0010,car_accessories,unknown,unknown,39.42,B_C01355
B_P00468,B_U2078,2025-07-11 21:28:00,unknown,unknown,unknown,unknown,54.48,B_C01359
B_P00469,B_U0915,2025-06-21 16:39:00,P0058,other_accessories,phone_cases,women,14.24,B_C01368
B_P00470,B_U2684,2025-07-15 06:55:00,P0020,kits_and_bundles,unknown,unknown,97.48,B_C01370
B_P00471,B_U0418,2025-03-20 16:39:00,P0048,other_accessories,phone_cases,personalized_cases,15.84,B_C01371
B_P00472,B_U0379,2025-06-16 06:37:00,P0021,earphones,unknown,unknown,52.83,B_C01373
B_P00473,B_U2500,2025-07-27 20:53:00,unknown,unknown,unknown,unknown,60.47,B_C01382
B_P00474,B_U1126,2025-01-28 06:57:00,P0017,kits_and_bundles,unknown,unknown,105.73,B_C01384
B_P00475,B_U0064,2025-09-20 13:01:00,unknown,unknown,unknown,unknown,40.05,B_C01385
B_P00476,B_U1392,2025-12-09 13:44:00,P0020,kits_and_bundles,unknown,unknown,150.85,B_C01386
B_P00477,B_U2749,2025-08-10 19:44:00,P0020,kits_and_bundles,unknown,unknown,124.13,B_C01388
B_P00478,B_U1388,2025-10-03 00:39:00,unknown,unknown,unknown,unknown,39.0,B_C01395
B_P00479,B_U1764,2025-05-16 08:16:00,P0007,retro_consoles,caseover_projector,unknown,136.38,B_C01396
B_P00480,B_U2001,2025-04-25 12:46:00,P0043,other_accessories,phone_cases,football,22.28,B_C01398
B_P00481,B_U0828,2025-01-13 22:20:00,P0006,retro_consoles,caseover_projector,unknown,164.63,B_C01400
B_P00482,B_U1366,2025-04-04 04:19:00,P0047,other_accessories,phone_cases,personalized_cases,16.51,B_C01402
B_P00483,B_U0067,2025-07-18 23:44:00,P0018,kits_and_bundles,unknown,unknown,107.01,B_C01406
B_P00484,B_U0497,2025-01-20 06:06:00,P0023,earphones,unknown,unknown,29.46,B_C01408
B_P00485,B_U1362,2025-11-30 03:48:00,unknown,unknown,unknown,unknown,74.12,B_C01411
B_P00486,B_U0105,2025-03-21 00:51:00,P0048,other_accessories,phone_cases,personalized_cases,15.47,B_C01412
B_P00487,B_U1040,2025-12-03 20:17:00,P0027,other_accessories,airpods_cases,unknown,24.34,B_C01414
B_P00488,B_U1508,2025-12-26 02:47:00,P0011,car_accessories,unknown,unknown,48.83,B_C01415
B_P00489,B_U0554,2025-10-01 00:38:00,P0023,earphones,unknown,unknown,18.43,B_C01419
B_P00490,B_U1103,2025-11-27 19:51:00,P0004,retro_consoles,caseover_console,unknown,172.78,B_C01420
B_P00491,B_U1284,2025-10-07 19:54:00,P0012,car_accessories,unknown,unknown,18.16,B_C01421
B_P00492,B_U0297,2025-09-15 15:28:00,P0003,retro_consoles,caseover_console,unknown,114.03,B_C01422
B_P00493,B_U1268,2025-03-12 09:36:00,P0043,other_accessories,phone_cases,football,23.41,B_C01423
B_P00494,B_U0261,2025-03-12 17:03:00,P0003,retro_consoles,caseover_console,unknown,163.7,B_C01434
B_P00495,B_U1360,2025-05-25 08:11:00,P0052,other_accessories,phone_cases,cars,23.05,B_C01440
B_P00496,B_U1967,2025-09-06 01:54:00,P0022,earphones,unknown,unknown,19.87,B_C01441
B_P00497,B_U0480,2025-05-16 16:19:00,P0020,kits_and_bundles,unknown,unknown,123.61,B_C01445
B_P00498,B_U0355,2025-01-24 19:07:00,P0037,other_accessories,phone_cases,all_phone_cases,13.7,B_C01449
B_P00499,B_U1635,2025-01-07 10:39:00,P0016,cameras_and_accessories,unknown,unknown,85.86,B_C01451
B_P00500,B_U1568,2025-12-09 08:37:00,P0020,kits_and_bundles,unknown,unknown,131.5,B_C01452
B_P00501,B_U0203,2025-08-19 19:15:00,P0014,cameras_and_accessories,unknown,unknown,96.9,B_C01453
B_P00502,B_U2707,2025-07-26 02:00:00,P0025,other_accessories,airpods_cases,unknown,25.66,B_C01455
B_P00503,B_U2511,2025-03-03 09:39:00,P0028,other_accessories,airpods_cases,unknown,30.69,B_C01460
B_P00504,B_U1754,2025-01-05 18:35:00,P0009,car_accessories,unknown,unknown,45.73,B_C01463
B_P00505,B_U1736,2025-10-25 01:09:00,P0011,car_accessories,unknown,unknown,47.44,B_C01466
B_P00506,B_U2544,2025-11-09 17:16:00,unknown,unknown,unknown,unknown,38.57,B_C01469
B_P00507,B_U2402,2025-12-29 08:59:00,unknown,unknown,unknown,unknown,44.71,B_C01472
B_P00508,B_U1359,2025-09-07 03:56:00,P0024,earphones,unknown,unknown,55.67,B_C01473
B_P00509,B_U0035,2025-08-14 08:45:00,P0019,kits_and_bundles,unknown,unknown,116.54,B_C01474
B_P00510,B_U2335,2025-12-28 03:15:00,P0009,car_accessories,unknown,unknown,43.14,B_C01476
B_P00511,B_U1015,2025-12-09 03:06:00,P0012,car_accessories,unknown,unknown,45.06,B_C01477
B_P00512,B_U0426,2025-05-23 04:54:00,unknown,unknown,unknown,unknown,25.0,B_C01482
