contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season
B_C0189,B_U0298,2025-11-08 21:14:00,2025-11-09 07:20:00,606,0,product_page,one_time,P0029,other_accessories,protection_accessories,unknown,0,1
B_C0190,B_U0231,2025-09-06 15:41:00,2025-09-07 07:55:00,974,1,product_page,two_times,P0011,car_accessories,unknown,unknown,0,1
B_C0191,B_U0138,2025-03-16 17:06:00,2025-03-16 20:57:00,231,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,0,0
B_C0192,B_U0304,2025-11-21 11:10:00,2025-11-24 11:17:00,4327,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0193,B_U0359,2025-12-20 15:36:00,2025-12-21 11:05:00,1169,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0194,B_U0090,2025-07-18 21:41:00,2025-07-18 22:13:00,32,0,product_page,lead,P0024,earphones,unknown,unknown,0,0
B_C0195,B_U0037,2025-12-06 15:54:00,2025-12-06 20:21:00,267,0,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,1
B_C0196,B_U0058,2025-11-21 21:49:00,2025-11-21 23:05:00,76,0,general_contact,lead,P0015,cameras_and_accessories,unknown,unknown,0,1
B_C0197,B_U0351,2025-11-08 21:25:00,2025-11-09 03:35:00,370,1,general_contact,vip,P0023,earphones,unknown,unknown,0,1
B_C0198,B_U0080,2025-06-25 16:07:00,2025-06-25 16:38:00,31,0,product_page,vip,P0017,kits_and_bundles,unknown,unknown,1,0
B_C0199,B_U0022,2025-04-06 10:09:00,2025-04-06 19:04:00,535,1,product_page,two_times,P0052,other_accessories,phone_cases,cars,0,0
B_C0200,B_U0022,2025-04-07 18:24:00,2025-04-07 18:45:00,21,0,product_page,lead,P0051,other_accessories,phone_cases,cars,0,0
B_C0201,B_U0074,2025-11-09 12:11:00,2025-11-09 15:26:00,195,0,general_contact,one_time,P0004,retro_consoles,caseover_console,unknown,0,1
B_C0202,B_U0124,2025-08-18 13:53:00,2025-08-18 20:13:00,380,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0
B_C0203,B_U0006,2025-05-02 15:39:00,2025-05-05 10:46:00,4027,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0
B_C0204,B_U0240,2025-04-05 15:39:00,2025-04-05 16:49:00,70,0,product_page,vip,P0048,other_accessories,phone_cases,personalized_cases,0,0
B_C0205,B_U0318,2025-11-04 19:20:00,2025-11-06 10:23:00,2343,1,product_page,two_times,P0040,other_accessories,phone_cases,all_phone_cases,0,1
B_C0206,B_U0118,2025-09-13 13:57:00,2025-09-17 11:33:00,5616,1,product_page,lead,P0011,car_accessories,unknown,unknown,0,1
B_C0207,B_U0201,2025-06-13 15:57:00,2025-06-13 16:40:00,43,0,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,0,0
B_C0208,B_U0171,2025-10-13 22:21:00,2025-10-13 23:24:00,63,1,product_page,lead,P0012,car_accessories,unknown,unknown,0,0
B_C0209,B_U0014,2025-11-02 13:22:00,2025-11-04 02:22:00,2220,0,product_page,lead,P0009,car_accessories,unknown,unknown,1,1
B_C0210,B_U0197,2025-07-19 20:36:00,2025-07-19 23:03:00,147,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0211,B_U0358,2025-01-19 08:00:00,2025-01-19 19:40:00,700,1,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,0,0
B_C0212,B_U0075,2025-01-26 08:48:00,2025-01-30 06:21:00,5613,0,general_contact,one_time,P0007,retro_consoles,caseover_projector,unknown,1,0
B_C0213,B_U0269,2025-11-19 19:21:00,2025-11-20 11:31:00,970,0,product_page,lead,P0012,car_accessories,unknown,unknown,0,1
B_C0214,B_U0284,2025-01-18 11:13:00,2025-01-18 20:49:00,576,0,product_page,vip,P0050,other_accessories,phone_cases,cars,0,0
B_C0215,B_U0338,2025-11-08 11:12:00,2025-11-10 02:21:00,2349,0,product_page,two_times,P0002,retro_consoles,caseover_console,unknown,0,1
B_C0216,B_U0185,2025-09-26 15:04:00,2025-09-27 07:43:00,999,0,general_contact,lead,unknown,unknown,unknown,unknown,1,1
B_C0217,B_U0339,2025-01-18 15:16:00,2025-01-21 22:04:00,4728,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0218,B_U0055,2025-03-15 21:52:00,2025-03-16 01:21:00,209,1,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,0,0
B_C0219,B_U0038,2025-05-18 19:37:00,2025-05-21 08:52:00,3675,0,product_page,vip,P0013,cameras_and_accessories,unknown,unknown,0,0
B_C0220,B_U0105,2025-05-23 09:28:00,2025-05-24 00:42:00,914,1,product_page,one_time,P0022,earphones,unknown,unknown,0,0
B_C0221,B_U0337,2025-02-11 14:33:00,2025-02-12 20:24:00,1791,1,general_contact,one_time,P0042,other_accessories,phone_cases,football,0,0
B_C0222,B_U0234,2025-04-16 17:12:00,2025-04-16 17:37:00,25,0,product_page,lead,P0054,other_accessories,phone_cases,men,0,0
B_C0223,B_U0178,2025-02-17 18:51:00,2025-02-20 10:36:00,3825,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,0
B_C0224,B_U0193,2025-12-15 16:47:00,2025-12-15 21:24:00,277,0,product_page,lead,P0051,other_accessories,phone_cases,cars,0,1
B_C0225,B_U0065,2025-10-09 11:23:00,2025-10-11 08:49:00,2726,0,general_contact,two_times,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0226,B_U0158,2025-02-11 15:56:00,2025-02-11 18:22:00,146,0,product_page,vip,P0052,other_accessories,phone_cases,cars,0,0
B_C0227,B_U0154,2025-12-27 09:44:00,2025-12-28 07:07:00,1283,0,general_contact,one_time,P0028,other_accessories,airpods_cases,unknown,1,1
B_C0228,B_U0045,2025-12-10 15:17:00,2025-12-11 13:00:00,1303,0,product_page,lead,P0040,other_accessories,phone_cases,all_phone_cases,0,1
B_C0229,B_U0290,2025-11-21 16:39:00,2025-11-23 09:29:00,2450,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,0,1
B_C0230,B_U0206,2025-01-16 16:39:00,2025-01-17 09:58:00,1039,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0231,B_U0202,2025-12-17 08:22:00,2025-12-17 09:47:00,85,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,1
B_C0232,B_U0011,2025-09-07 19:17:00,2025-09-08 07:52:00,755,0,product_page,vip,P0051,other_accessories,phone_cases,cars,0,1
B_C0233,B_U0069,2025-09-04 10:01:00,2025-09-05 16:36:00,1835,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0234,B_U0204,2025-03-13 19:12:00,2025-03-15 03:01:00,1909,0,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0235,B_U0186,2025-03-03 13:17:00,2025-03-04 03:20:00,843,0,general_contact,lead,P0040,other_accessories,phone_cases,all_phone_cases,0,0
B_C0236,B_U0162,2025-02-04 17:09:00,2025-02-05 04:41:00,692,1,product_page,lead,P0034,other_accessories,chargers_and_others,unknown,0,0
B_C0237,B_U0313,2025-01-04 15:44:00,2025-01-04 15:53:00,9,0,product_page,two_times,P0029,other_accessories,protection_accessories,unknown,0,0
B_C0238,B_U0086,2025-03-12 10:23:00,2025-03-13 01:53:00,930,1,product_page,vip,P0025,other_accessories,airpods_cases,unknown,0,0
B_C0239,B_U0043,2025-10-15 08:08:00,2025-10-15 08:48:00,40,0,general_contact,two_times,P0021,earphones,unknown,unknown,0,0
B_C0240,B_U0007,2025-10-27 10:10:00,2025-10-29 15:16:00,3186,0,product_page,vip,P0022,earphones,unknown,unknown,1,0
B_C0241,B_U0011,2025-11-21 22:58:00,2025-11-23 03:01:00,1683,0,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,0,1
B_C0242,B_U0134,2025-05-10 20:41:00,2025-05-10 21:15:00,34,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0
B_C0243,B_U0303,2025-04-23 14:24:00,2025-04-23 15:52:00,88,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0244,B_U0316,2025-05-20 18:33:00,2025-05-22 03:52:00,1999,0,general_contact,two_times,P0026,other_accessories,airpods_cases,unknown,0,0
B_C0245,B_U0070,2025-12-24 15:55:00,2025-12-25 00:33:00,518,1,general_contact,vip,P0005,retro_consoles,caseover_projector,unknown,0,1
B_C0246,B_U0174,2025-04-02 13:44:00,2025-04-02 17:30:00,226,1,general_contact,one_time,unknown,unknown,unknown,unknown,1,0
B_C0247,B_U0085,2025-11-05 22:30:00,2025-11-06 05:54:00,444,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0248,B_U0090,2025-03-17 09:49:00,2025-03-17 12:47:00,178,1,product_page,two_times,P0021,earphones,unknown,unknown,0,0
B_C0249,B_U0012,2025-06-11 21:02:00,2025-06-12 02:55:00,353,0,product_page,vip,P0053,other_accessories,phone_cases,men,0,0
B_C0250,B_U0135,2025-12-05 19:12:00,2025-12-06 02:07:00,415,1,product_page,two_times,P0033,other_accessories,chargers_and_others,unknown,0,1
B_C0251,B_U0271,2025-01-28 15:24:00,2025-01-31 04:23:00,3659,0,product_page,lead,P0023,earphones,unknown,unknown,1,0
B_C0252,B_U0306,2025-08-14 15:29:00,2025-08-14 22:24:00,415,0,general_contact,lead,P0043,other_accessories,phone_cases,football,0,0
B_C0253,B_U0163,2025-01-11 13:32:00,2025-01-13 10:14:00,2682,1,product_page,lead,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0254,B_U0193,2025-12-02 16:47:00,2025-12-05 09:31:00,3884,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,1,1
B_C0255,B_U0342,2025-03-01 12:16:00,2025-03-01 16:39:00,263,0,product_page,lead,P0025,other_accessories,airpods_cases,unknown,1,0
B_C0256,B_U0346,2025-09-14 10:24:00,2025-09-16 02:40:00,2416,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0257,B_U0053,2025-05-06 19:30:00,2025-05-06 22:45:00,195,0,general_contact,two_times,P0004,retro_consoles,caseover_console,unknown,0,0
B_C0258,B_U0194,2025-11-24 14:32:00,2025-11-26 09:12:00,2560,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0259,B_U0277,2025-04-20 19:36:00,2025-04-22 13:23:00,2507,0,product_page,one_time,P0032,other_accessories,protection_accessories,unknown,0,0
B_C0260,B_U0079,2025-03-17 08:40:00,2025-03-18 02:23:00,1063,1,product_page,lead,P0004,retro_consoles,caseover_console,unknown,0,0
B_C0261,B_U0299,2025-09-15 19:49:00,2025-09-15 23:05:00,196,1,product_page,two_times,P0043,other_accessories,phone_cases,football,0,1
B_C0262,B_U0164,2025-02-10 11:25:00,2025-02-11 06:49:00,1164,0,product_page,lead,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0263,B_U0019,2025-06-19 20:22:00,2025-06-20 17:00:00,1238,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0264,B_U0243,2025-09-03 16:47:00,2025-09-03 17:31:00,44,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1
B_C0265,B_U0255,2025-11-06 22:24:00,2025-11-07 00:38:00,134,1,general_contact,lead,P0017,kits_and_bundles,unknown,unknown,0,1
B_C0266,B_U0039,2025-09-03 15:52:00,2025-09-04 09:55:00,1083,0,product_page,vip,P0015,cameras_and_accessories,unknown,unknown,0,1
B_C0267,B_U0330,2025-08-04 13:10:00,2025-08-04 20:23:00,433,1,general_contact,lead,P0003,retro_consoles,caseover_console,unknown,0,0
B_C0268,B_U0252,2025-12-23 15:21:00,2025-12-23 18:29:00,188,1,product_page,lead,P0001,retro_consoles,caseover_console,unknown,0,1
B_C0269,B_U0060,2025-05-08 16:28:00,2025-05-08 23:17:00,409,0,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,0,0
B_C0270,B_U0235,2025-12-24 10:24:00,2025-12-24 11:59:00,95,1,general_contact,lead,P0005,retro_consoles,caseover_projector,unknown,0,1
B_C0271,B_U0185,2025-03-19 14:59:00,2025-03-20 03:25:00,746,0,general_contact,one_time,P0015,cameras_and_accessories,unknown,unknown,0,0
B_C0272,B_U0344,2025-08-13 19:25:00,2025-08-14 03:19:00,474,0,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0
B_C0273,B_U0330,2025-10-15 10:26:00,2025-10-16 08:15:00,1309,0,general_contact,lead,P0021,earphones,unknown,unknown,0,0
B_C0274,B_U0104,2025-09-09 08:56:00,2025-09-09 20:23:00,687,1,general_contact,lead,P0023,earphones,unknown,unknown,0,1
B_C0275,B_U0358,2025-09-09 15:25:00,2025-09-13 10:11:00,5446,1,general_contact,vip,P0011,car_accessories,unknown,unknown,0,1
B_C0276,B_U0186,2025-12-03 14:38:00,2025-12-04 07:37:00,1019,1,product_page,lead,P0019,kits_and_bundles,unknown,unknown,0,1
B_C0277,B_U0136,2025-08-12 11:19:00,2025-08-12 23:17:00,718,1,general_contact,vip,P0023,earphones,unknown,unknown,0,0
B_C0278,B_U0081,2025-08-26 21:23:00,2025-08-26 22:31:00,68,0,product_page,lead,P0022,earphones,unknown,unknown,1,0
B_C0279,B_U0090,2025-03-05 18:04:00,2025-03-06 00:53:00,409,1,product_page,one_time,P0023,earphones,unknown,unknown,0,0
B_C0280,B_U0111,2025-09-27 19:03:00,2025-09-28 06:08:00,665,0,product_page,two_times,P0024,earphones,unknown,unknown,1,1
B_C0281,B_U0044,2025-11-06 20:29:00,2025-11-07 01:06:00,277,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0282,B_U0252,2025-11-27 17:47:00,2025-11-28 16:50:00,1383,0,general_contact,vip,unknown,unknown,unknown,unknown,1,1
B_C0283,B_U0262,2025-08-18 09:24:00,2025-08-18 12:04:00,160,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0284,B_U0028,2025-07-24 08:45:00,2025-07-24 12:22:00,217,0,product_page,vip,P0054,other_accessories,phone_cases,men,0,0
B_C0285,B_U0230,2025-12-05 08:05:00,2025-12-05 09:36:00,91,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,1
B_C0286,B_U0032,2025-09-15 16:04:00,2025-09-17 22:20:00,3256,0,general_contact,vip,P0001,retro_consoles,caseover_console,unknown,0,1
B_C0287,B_U0123,2025-05-06 16:43:00,2025-05-10 10:31:00,5388,0,product_page,one_time,P0012,car_accessories,unknown,unknown,0,0
B_C0288,B_U0072,2025-07-09 12:18:00,2025-07-12 14:02:00,4424,0,product_page,vip,P0011,car_accessories,unknown,unknown,0,0
B_C0289,B_U0313,2025-08-21 18:16:00,2025-08-22 18:13:00,1437,0,product_page,one_time,P0021,earphones,unknown,unknown,0,0
B_C0290,B_U0348,2025-03-09 17:16:00,2025-03-10 05:57:00,761,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0
B_C0291,B_U0016,2025-08-10 20:36:00,2025-08-10 20:49:00,13,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0292,B_U0146,2025-12-05 17:13:00,2025-12-05 17:37:00,24,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,1
B_C0293,B_U0002,2025-07-01 15:53:00,2025-07-01 20:56:00,303,0,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,1,0
B_C0294,B_U0163,2025-12-06 22:10:00,2025-12-07 04:19:00,369,1,product_page,vip,P0009,car_accessories,unknown,unknown,0,1
B_C0295,B_U0278,2025-08-23 17:23:00,2025-08-23 19:29:00,126,0,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,0,0
B_C0296,B_U0121,2025-12-27 12:55:00,2025-12-29 12:35:00,2860,1,general_contact,lead,P0005,retro_consoles,caseover_projector,unknown,1,1
B_C0297,B_U0186,2025-06-06 18:25:00,2025-06-08 11:36:00,2471,0,product_page,vip,P0004,retro_consoles,caseover_console,unknown,0,0
B_C0298,B_U0110,2025-05-13 22:53:00,2025-05-15 21:34:00,2801,1,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0
B_C0299,B_U0305,2025-04-21 15:37:00,2025-04-25 00:25:00,4848,0,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,0
B_C0300,B_U0314,2025-12-07 14:35:00,2025-12-09 08:57:00,2542,0,product_page,vip,P0029,other_accessories,protection_accessories,unknown,0,1
B_C0301,B_U0160,2025-12-06 12:06:00,2025-12-08 01:52:00,2266,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0302,B_U0039,2025-12-01 15:23:00,2025-12-05 03:09:00,5026,0,product_page,one_time,P0009,car_accessories,unknown,unknown,1,1
B_C0303,B_U0024,2025-12-05 20:36:00,2025-12-06 13:43:00,1027,0,general_contact,lead,P0015,cameras_and_accessories,unknown,unknown,0,1
B_C0304,B_U0335,2025-04-07 21:39:00,2025-04-08 18:26:00,1247,0,product_page,vip,P0027,other_accessories,airpods_cases,unknown,0,0
B_C0305,B_U0059,2025-09-02 20:17:00,2025-09-03 02:01:00,344,0,product_page,lead,P0025,other_accessories,airpods_cases,unknown,1,1
B_C0306,B_U0071,2025-06-24 10:52:00,2025-06-24 20:25:00,573,0,product_page,lead,P0021,earphones,unknown,unknown,0,0
B_C0307,B_U0100,2025-10-18 18:13:00,2025-10-18 18:30:00,17,0,product_page,one_time,P0002,retro_consoles,caseover_console,unknown,0,0
B_C0308,B_U0229,2025-12-16 20:59:00,2025-12-16 22:43:00,104,0,product_page,one_time,P0010,car_accessories,unknown,unknown,0,1
B_C0309,B_U0151,2025-03-23 08:40:00,2025-03-23 17:22:00,522,1,general_contact,two_times,P0004,retro_consoles,caseover_console,unknown,0,0
B_C0310,B_U0326,2025-12-04 15:35:00,2025-12-04 17:27:00,112,0,general_contact,lead,P0007,retro_consoles,caseover_projector,unknown,0,1
B_C0311,B_U0138,2025-06-04 19:45:00,2025-06-04 22:43:00,178,0,product_page,two_times,P0015,cameras_and_accessories,unknown,unknown,0,0
B_C0312,B_U0052,2025-09-10 10:01:00,2025-09-10 10:50:00,49,1,product_page,lead,P0054,other_accessories,phone_cases,men,0,1
B_C0313,B_U0352,2025-03-17 09:40:00,2025-03-17 12:16:00,156,0,general_contact,two_times,P0010,car_accessories,unknown,unknown,0,0
B_C0314,B_U0202,2025-01-15 15:09:00,2025-01-17 10:54:00,2625,0,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0315,B_U0331,2025-05-26 09:07:00,2025-05-26 17:03:00,476,0,product_page,vip,P0007,retro_consoles,caseover_projector,unknown,1,0
B_C0316,B_U0348,2025-09-03 17:54:00,2025-09-05 09:34:00,2380,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0317,B_U0207,2025-08-07 18:03:00,2025-08-08 03:00:00,537,0,product_page,two_times,P0005,retro_consoles,caseover_projector,unknown,0,0
B_C0318,B_U0027,2025-12-03 10:27:00,2025-12-05 06:16:00,2629,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0319,B_U0265,2025-09-01 08:12:00,2025-09-03 16:43:00,3391,1,product_page,lead,P0006,retro_consoles,caseover_projector,unknown,1,1
B_C0320,B_U0119,2025-08-02 11:20:00,2025-08-02 22:27:00,667,0,product_page,lead,P0043,other_accessories,phone_cases,football,1,0
B_C0321,B_U0313,2025-06-13 21:59:00,2025-06-14 16:01:00,1082,1,product_page,two_times,P0034,other_accessories,chargers_and_others,unknown,0,0
B_C0322,B_U0076,2025-04-22 20:40:00,2025-04-26 13:31:00,5331,1,product_page,vip,P0030,other_accessories,protection_accessories,unknown,0,0
B_C0323,B_U0135,2025-09-22 12:10:00,2025-09-22 14:42:00,152,0,product_page,lead,P0024,earphones,unknown,unknown,0,1
B_C0324,B_U0219,2025-09-04 08:19:00,2025-09-04 15:59:00,460,0,product_page,two_times,P0022,earphones,unknown,unknown,0,1
B_C0325,B_U0177,2025-08-17 09:17:00,2025-08-17 14:24:00,307,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0326,B_U0024,2025-11-10 10:26:00,2025-11-14 07:40:00,5594,1,product_page,vip,P0038,other_accessories,phone_cases,all_phone_cases,0,1
B_C0327,B_U0261,2025-04-22 08:43:00,2025-04-22 11:53:00,190,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0
B_C0328,B_U0114,2025-07-28 10:28:00,2025-07-29 05:57:00,1169,0,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,1,0
B_C0329,B_U0099,2025-12-04 10:19:00,2025-12-04 10:38:00,19,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0330,B_U0021,2025-01-18 22:56:00,2025-01-19 08:11:00,555,1,product_page,lead,P0009,car_accessories,unknown,unknown,0,0
B_C0331,B_U0280,2025-10-03 16:46:00,2025-10-03 17:01:00,15,1,product_page,two_times,P0010,car_accessories,unknown,unknown,0,0
B_C0332,B_U0241,2025-03-27 19:35:00,2025-03-27 21:17:00,102,1,product_page,vip,P0019,kits_and_bundles,unknown,unknown,1,0
B_C0333,B_U0124,2025-12-06 18:24:00,2025-12-08 00:31:00,1807,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,1
B_C0334,B_U0333,2025-11-17 12:37:00,2025-11-17 16:38:00,241,1,product_page,one_time,P0017,kits_and_bundles,unknown,unknown,0,1
B_C0335,B_U0183,2025-12-12 17:18:00,2025-12-12 18:32:00,74,1,product_page,one_time,P0022,earphones,unknown,unknown,0,1
B_C0336,B_U0326,2025-06-16 20:13:00,2025-06-18 08:14:00,2161,1,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,0
B_C0337,B_U0246,2025-08-07 20:51:00,2025-08-07 23:15:00,144,1,general_contact,lead,P0051,other_accessories,phone_cases,cars,0,0
B_C0338,B_U0086,2025-11-03 13:54:00,2025-11-05 02:57:00,2223,0,general_contact,lead,P0013,cameras_and_accessories,unknown,unknown,0,1
B_C0339,B_U0334,2025-02-18 13:25:00,2025-02-19 13:45:00,1460,0,general_contact,lead,P0007,retro_consoles,caseover_projector,unknown,0,0
B_C0340,B_U0246,2025-04-20 16:53:00,2025-04-20 20:31:00,218,0,product_page,vip,P0056,other_accessories,phone_cases,men,0,0
B_C0341,B_U0263,2025-02-27 14:39:00,2025-02-28 09:31:00,1132,0,product_page,vip,P0006,retro_consoles,caseover_projector,unknown,1,0
B_C0342,B_U0057,2025-12-28 21:45:00,2025-12-29 01:06:00,201,1,general_contact,vip,P0012,car_accessories,unknown,unknown,1,1
B_C0343,B_U0317,2025-12-28 14:09:00,2025-12-31 02:32:00,3623,1,product_page,vip,P0017,kits_and_bundles,unknown,unknown,1,1
B_C0344,B_U0170,2025-12-23 10:58:00,2025-12-23 12:57:00,119,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,1
B_C0345,B_U0327,2025-04-08 19:22:00,2025-04-08 22:41:00,199,0,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0346,B_U0351,2025-07-08 17:03:00,2025-07-11 16:07:00,4264,0,product_page,lead,P0024,earphones,unknown,unknown,0,0
B_C0347,B_U0050,2025-09-19 14:28:00,2025-09-20 08:31:00,1083,0,product_page,one_time,P0012,car_accessories,unknown,unknown,0,1
B_C0348,B_U0097,2025-02-15 19:13:00,2025-02-18 14:01:00,4008,0,general_contact,one_time,P0034,other_accessories,chargers_and_others,unknown,0,0
B_C0349,B_U0054,2025-11-09 19:18:00,2025-11-11 20:26:00,2948,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0350,B_U0124,2025-05-26 12:42:00,2025-05-27 02:57:00,855,0,product_page,two_times,P0054,other_accessories,phone_cases,men,1,0
B_C0351,B_U0356,2025-09-13 19:50:00,2025-09-16 12:39:00,3889,0,product_page,vip,P0047,other_accessories,phone_cases,personalized_cases,0,1
B_C0352,B_U0016,2025-09-26 12:18:00,2025-09-26 13:07:00,49,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1
B_C0353,B_U0071,2025-12-21 09:56:00,2025-12-24 11:21:00,4405,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,1
B_C0354,B_U0353,2025-07-26 10:08:00,2025-07-26 10:46:00,38,1,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,1,0
B_C0355,B_U0162,2025-03-27 19:29:00,2025-03-27 21:37:00,128,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,1,0
B_C0356,B_U0269,2025-07-21 11:09:00,2025-07-21 12:24:00,75,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0357,B_U0011,2025-08-10 15:06:00,2025-08-11 00:24:00,558,0,general_contact,lead,P0003,retro_consoles,caseover_console,unknown,0,0
B_C0358,B_U0134,2025-04-14 12:52:00,2025-04-14 22:23:00,571,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0359,B_U0144,2025-12-10 19:33:00,2025-12-13 14:05:00,3992,1,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,1
B_C0360,B_U0097,2025-04-14 19:13:00,2025-04-17 11:33:00,3860,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0
B_C0361,B_U0161,2025-10-26 09:55:00,2025-10-26 13:02:00,187,1,product_page,one_time,P0053,other_accessories,phone_cases,men,1,0
B_C0362,B_U0080,2025-11-25 22:22:00,2025-11-29 08:33:00,4931,0,product_page,lead,P0009,car_accessories,unknown,unknown,1,1
B_C0363,B_U0024,2025-03-09 16:24:00,2025-03-13 10:48:00,5424,1,product_page,vip,P0022,earphones,unknown,unknown,0,0
B_C0364,B_U0052,2025-09-09 20:47:00,2025-09-11 12:02:00,2355,0,general_contact,two_times,P0014,cameras_and_accessories,unknown,unknown,0,1
B_C0365,B_U0054,2025-06-27 09:48:00,2025-06-27 18:46:00,538,0,general_contact,one_time,unknown,unknown,unknown,unknown,1,0
B_C0366,B_U0159,2025-10-03 09:39:00,2025-10-03 20:49:00,670,0,general_contact,one_time,P0046,other_accessories,phone_cases,personalized_cases,0,0
B_C0367,B_U0253,2025-09-22 14:48:00,2025-09-22 22:20:00,452,0,product_page,lead,P0024,earphones,unknown,unknown,0,1
B_C0368,B_U0310,2025-04-25 22:43:00,2025-04-26 02:52:00,249,1,product_page,one_time,P0011,car_accessories,unknown,unknown,1,0
B_C0369,B_U0028,2025-04-14 22:07:00,2025-04-14 22:18:00,11,1,product_page,lead,P0015,cameras_and_accessories,unknown,unknown,0,0
B_C0370,B_U0211,2025-11-09 18:40:00,2025-11-12 08:11:00,3691,1,product_page,one_time,P0041,other_accessories,phone_cases,football,0,1
B_C0371,B_U0172,2025-01-11 21:07:00,2025-01-11 21:47:00,40,1,product_page,lead,P0058,other_accessories,phone_cases,women,0,0
B_C0372,B_U0122,2025-06-06 17:48:00,2025-06-09 14:29:00,4121,0,product_page,two_times,P0025,other_accessories,airpods_cases,unknown,0,0
B_C0373,B_U0131,2025-10-16 19:00:00,2025-10-16 19:27:00,27,1,product_page,two_times,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0374,B_U0233,2025-09-01 21:59:00,2025-09-02 02:05:00,246,1,product_page,vip,P0058,other_accessories,phone_cases,women,1,1
B_C0375,B_U0250,2025-05-22 22:22:00,2025-05-23 04:28:00,366,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
B_C0376,B_U0252,2025-12-03 16:21:00,2025-12-03 16:40:00,19,0,general_contact,two_times,P0048,other_accessories,phone_cases,personalized_cases,0,1
B_C0377,B_U0058,2025-03-23 15:17:00,2025-03-24 06:10:00,893,0,product_page,lead,P0030,other_accessories,protection_accessories,unknown,0,0
